Experiment 2439, Liquid 2439, Author 2439
   0.00000   0.00000   1.66000   0.08000   0.00000   0.00000   0.00000   0.00000
Experiment 2447, Liquid 2447, Author 2439
   1893.15  45000.00   -4.1877
  45.97000   1.66000   8.27000   0.00000   0.34000  11.72000   0.21000  20.02000
   0.00000   0.00000   9.20000   1.11000   0.99000   0.00000   0.00000   0.00000
$CLINOPYROXENE
  55.14000   0.10000   3.51000   0.00000   0.43000   4.97000   0.13000  26.80000
   0.00000   0.00000   7.53000   0.65000   0.00000   0.00000   0.00000   0.00000
$GARNET
  42.66000   0.35000  22.47000   0.00000   1.01000   5.46000   0.19000  23.38000
   0.00000   0.00000   4.27000   0.04000   0.00000   0.00000   0.00000   0.00000
$OLIVINE
  40.09000   0.00000   0.20000   0.00000   0.15000   9.05000   0.13000  49.71000
   0.00000   0.00000   0.30000   0.00000   0.00000   0.00000   0.00000   0.00000
Experiment 2448, Liquid 2448, Author 2439
   1923.15  45000.00   -4.0503
  46.01000   0.49000   9.01000   0.00000   0.46000  10.12000   0.19000  24.37000
   0.00000   0.00000   8.16000   0.58000   0.29000   0.00000   0.00000   0.00000
$GARNET
  42.99000   0.14000  22.24000   0.00000   1.82000   4.64000   0.16000  24.41000
   0.00000   0.00000   3.47000   0.02000   0.00000   0.00000   0.00000   0.00000
$OLIVINE
  40.39000   0.00000   0.24000   0.00000   0.21000   7.57000   0.11000  50.96000
   0.00000   0.00000   0.26000   0.00000   0.00000   0.00000   0.00000   0.00000
$ORTHOPYROXENE
  56.08000   0.02000   3.55000   0.00000   0.46000   4.71000   0.11000  32.93000
   0.00000   0.00000   2.20000   0.19000   0.00000   0.00000   0.00000   0.00000
Experiment 2449, Liquid 2449, Author 2439
   1953.15  50000.00   -3.7762
  44.78000   1.26000   7.15000   0.00000   0.31000  11.88000   0.20000  22.28000
   0.00000   0.00000   9.54000   0.86000   0.60000   0.00000   0.00000   0.00000
$CLINOPYROXENE
  55.10000   0.07000   3.66000   0.00000   0.41000   5.36000   0.12000  27.36000
   0.00000   0.00000   7.14000   0.55000   0.00000   0.00000   0.00000   0.00000
$GARNET
  42.53000   0.27000  21.91000   0.00000   1.40000   5.76000   0.17000  23.54000
   0.00000   0.00000   4.11000   0.02000   0.00000   0.00000   0.00000   0.00000
$OLIVINE
  40.40000   0.00000   0.22000   0.00000   0.12000   9.23000   0.14000  49.52000
   0.00000   0.00000   0.30000   0.00000   0.00000   0.00000   0.00000   0.00000
Experiment 2450, Liquid 2450, Author 2439
   1983.15  60000.00   -3.4782
  44.97000   1.01000   6.37000   0.00000   0.35000  12.64000   0.21000  23.26000
   0.00000   0.00000   9.05000   0.80000   0.36000   0.00000   0.00000   0.00000
$CLINOPYROXENE
  56.18000   0.07000   3.26000   0.00000   0.36000   5.05000   0.14000  27.65000
   0.00000   0.00000   7.78000   0.62000   0.00000   0.00000   0.00000   0.00000
$GARNET
  43.41000   0.35000  21.96000   0.00000   1.39000   5.80000   0.17000  23.36000
   0.00000   0.00000   4.04000   0.02000   0.00000   0.00000   0.00000   0.00000
$OLIVINE
  40.61000   0.00000   0.22000   0.00000   0.13000   9.19000   0.13000  50.12000
