Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     diopside,clinoenstatit, hedenbergite,alumino-buffo,    buffonite,     essenite,      jadeite
890,1111.00,0.000,-9.368,9.0350,3.2232,51.4017,1.0231,4.0366,1.0263,0.0000,4.7771,0.0000,17.5474,0.0000,0.0000,20.0498,0.1380,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-146.541,-117.944,20.660,2.803,10.756,0.514078,0.206258,0.145799,0.095912,-0.039757,0.067941,0.009768
891,1110.00,0.000,-9.381,9.0406,3.2234,51.3938,1.0279,4.0412,1.0258,0.0000,4.7692,0.0000,17.5348,0.0000,0.0000,20.0691,0.1382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-146.613,-118.032,20.664,2.805,10.761,0.514868,0.205469,0.145563,0.096149,-0.039727,0.067899,0.009778
892,1109.00,0.000,-9.394,9.0460,3.2236,51.3861,1.0327,4.0458,1.0253,0.0000,4.7614,0.0000,17.5223,0.0000,0.0000,20.0882,0.1383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-146.684,-118.118,20.667,2.806,10.766,0.515654,0.204686,0.145329,0.096384,-0.039697,0.067856,0.009789
893,1108.00,0.000,-9.407,9.0513,3.2237,51.3784,1.0374,4.0503,1.0248,0.0000,4.7536,0.0000,17.5099,0.0000,0.0000,20.1071,0.1385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-146.751,-118.202,20.670,2.808,10.771,0.516435,0.203909,0.145096,0.096615,-0.039668,0.067814,0.009799
894,1107.00,0.000,-9.420,9.0564,3.2239,51.3708,1.0421,4.0548,1.0242,0.0000,4.7459,0.0000,17.4976,0.0000,0.0000,20.1260,0.1386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-146.817,-118.285,20.673,2.809,10.776,0.517212,0.203137,0.144865,0.096845,-0.039640,0.067772,0.009809
895,1106.00,0.000,-9.433,9.0614,3.2241,51.3634,1.0467,4.0592,1.0237,0.0000,4.7382,0.0000,17.4854,0.0000,0.0000,20.1447,0.1387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-146.881,-118.366,20.676,2.811,10.780,0.517985,0.202370,0.144636,0.097072,-0.039612,0.067730,0.009819
896,1105.00,0.000,-9.445,9.0664,3.2242,51.3560,1.0512,4.0635,1.0231,0.0000,4.7306,0.0000,17.4734,0.0000,0.0000,20.1633,0.1389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-146.943,-118.445,20.678,2.812,10.784,0.518754,0.201609,0.144408,0.097297,-0.039585,0.067688,0.009829
897,1104.00,0.000,-9.458,9.0712,3.2244,51.3487,1.0557,4.0679,1.0225,0.0000,4.7230,0.0000,17.4614,0.0000,0.0000,20.1817,0.1390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-147.003,-118.523,20.680,2.813,10.788,0.519518,0.200853,0.144181,0.097521,-0.039559,0.067647,0.009838
898,1103.00,0.000,-9.471,9.0759,3.2246,51.3415,1.0602,4.0721,1.0219,0.0000,4.7155,0.0000,17.4495,0.0000,0.0000,20.2001,0.1391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-147.061,-118.600,20.682,2.815,10.792,0.520279,0.200103,0.143956,0.097742,-0.039533,0.067605,0.009848
899,1102.00,0.000,-9.484,9.0805,3.2248,51.3343,1.0646,4.0764,1.0213,0.0000,4.7081,0.0000,17.4377,0.0000,0.0000,20.2183,0.1393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-147.118,-118.676,20.683,2.816,10.796,0.521035,0.199357,0.143733,0.097962,-0.039508,0.067564,0.009857
900,1101.00,0.000,-9.497,9.0850,3.2249,51.3273,1.0690,4.0806,1.0207,0.0000,4.7006,0.0000,17.4260,0.0000,0.0000,20.2364,0.1394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-147.174,-118.750,20.685,2.817,10.800,0.521788,0.198616,0.143510,0.098180,-0.039483,0.067523,0.009866
901,1100.00,0.000,-9.510,9.0895,3.2251,51.3202,1.0734,4.0848,1.0201,0.0000,4.6933,0.0000,17.4144,0.0000,0.0000,20.2544,0.1395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-147.228,-118.823,20.686,2.818,10.804,0.522536,0.197879,0.143289,0.098396,-0.039459,0.067483,0.009875
902,1099.00,0.000,-9.523,9.0938,3.2253,51.3133,1.0777,4.0889,1.0194,0.0000,4.6859,0.0000,17.4028,0.0000,0.0000,20.2723,0.1396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-147.281,-118.896,20.687,2.820,10.808,0.523281,0.197147,0.143069,0.098611,-0.039435,0.067442,0.009884
903,1098.00,0.000,-9.536,9.0981,3.2254,51.3064,1.0820,4.0930,1.0188,0.0000,4.6786,0.0000,17.3914,0.0000,0.0000,20.2900,0.1398,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-147.333,-118.967,20.688,2.821,10.811,0.524021,0.196420,0.142851,0.098825,-0.039411,0.067401,0.009893
904,1097.00,0.000,-9.549,9.1024,3.2256,51.2996,1.0863,4.0971,1.0181,0.0000,4.6714,0.0000,17.3800,0.0000,0.0000,20.3077,0.1399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-147.384,-119.038,20.688,2.822,10.815,0.524758,0.195697,0.142633,0.099037,-0.039389,0.067361,0.009901
905,1096.00,0.000,-9.562,9.1066,3.2258,51.2928,1.0905,4.1011,1.0175,0.0000,4.6642,0.0000,17.3687,0.0000,0.0000,20.3253,0.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-147.434,-119.108,20.689,2.823,10.818,0.525490,0.194979,0.142417,0.099249,-0.039366,0.067321,0.009910
906,1095.00,0.000,-9.575,9.1107,3.2259,51.2861,1.0947,4.1052,1.0168,0.0000,4.6570,0.0000,17.3575,0.0000,0.0000,20.3427,0.1401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-147.483,-119.177,20.689,2.824,10.822,0.526219,0.194265,0.142202,0.099459,-0.039344,0.067281,0.009918
907,1094.00,0.000,-9.588,9.1147,3.2261,51.2794,1.0988,4.1092,1.0161,0.0000,4.6498,0.0000,17.3464,0.0000,0.0000,20.3601,0.1402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-147.531,-119.245,20.689,2.825,10.825,0.526944,0.193555,0.141989,0.099667,-0.039322,0.067241,0.009927
908,1093.00,0.000,-9.601,9.1188,3.2263,51.2728,1.1030,4.1131,1.0154,0.0000,4.6428,0.0000,17.3353,0.0000,0.0000,20.3773,0.1403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-147.578,-119.313,20.689,2.826,10.828,0.527665,0.192849,0.141776,0.099875,-0.039301,0.067201,0.009935
909,1092.00,0.000,-9.614,9.1227,3.2264,51.2662,1.1071,4.1171,1.0147,0.0000,4.6357,0.0000,17.3243,0.0000,0.0000,20.3945,0.1404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-147.624,-119.380,20.689,2.828,10.831,0.528382,0.192147,0.141564,0.100082,-0.039280,0.067161,0.009943
910,1091.00,0.000,-9.627,9.1267,3.2266,51.2597,1.1112,4.1210,1.0140,0.0000,4.6287,0.0000,17.3134,0.0000,0.0000,20.4116,0.1405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-147.670,-119.447,20.689,2.829,10.835,0.529095,0.191449,0.141354,0.100288,-0.039259,0.067121,0.009951
911,1090.00,0.000,-9.641,9.1306,3.2267,51.2532,1.1153,4.1249,1.0132,0.0000,4.6217,0.0000,17.3025,0.0000,0.0000,20.4285,0.1407,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-147.715,-119.513,20.689,2.830,10.838,0.529805,0.190755,0.141144,0.100493,-0.039238,0.067082,0.009959
