Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     chromite,    hercynite,    magnetite,       spinel,   ulvospinel
896,1105.00,0.000,-9.445,1.4418,4.2688,0.0000,6.2010,16.6294,13.8237,31.2047,17.1922,0.0000,14.9489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.471,-12.211,3.091,0.338,1.508,0.385497,-0.390184,0.162539,0.696421,0.145727
897,1104.00,0.000,-9.458,1.4420,4.2690,0.0000,6.2019,16.6294,13.8250,31.2005,17.1968,0.0000,14.9464,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.470,-12.214,3.091,0.338,1.508,0.385451,-0.390075,0.162557,0.696317,0.145751
898,1103.00,0.000,-9.471,1.4422,4.2692,0.0000,6.2023,16.6298,13.8262,31.1968,17.2010,0.0000,14.9439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.469,-12.216,3.090,0.338,1.508,0.385411,-0.389956,0.162573,0.696210,0.145762
899,1102.00,0.000,-9.484,1.4424,4.2693,0.0000,6.2022,16.6305,13.8274,31.1937,17.2050,0.0000,14.9412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.467,-12.219,3.089,0.338,1.508,0.385378,-0.389827,0.162589,0.696099,0.145761
900,1101.00,0.000,-9.497,1.4425,4.2695,0.0000,6.2016,16.6316,13.8285,31.1911,17.2087,0.0000,14.9386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.465,-12.221,3.088,0.338,1.508,0.385351,-0.389689,0.162604,0.695984,0.145749
901,1100.00,0.000,-9.510,1.4426,4.2697,0.0000,6.2006,16.6329,13.8295,31.1889,17.2122,0.0000,14.9359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.463,-12.223,3.088,0.338,1.507,0.385330,-0.389541,0.162619,0.695866,0.145727
902,1099.00,0.000,-9.523,1.4427,4.2699,0.0000,6.1991,16.6346,13.8305,31.1873,17.2154,0.0000,14.9331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.460,-12.225,3.087,0.338,1.507,0.385314,-0.389385,0.162633,0.695744,0.145694
903,1098.00,0.000,-9.536,1.4428,4.2701,0.0000,6.1972,16.6366,13.8315,31.1861,17.2183,0.0000,14.9302,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.458,-12.227,3.086,0.338,1.507,0.385304,-0.389221,0.162646,0.695620,0.145651
904,1097.00,0.000,-9.549,1.4429,4.2703,0.0000,6.1949,16.6389,13.8324,31.1854,17.2210,0.0000,14.9274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.455,-12.228,3.085,0.338,1.507,0.385299,-0.389048,0.162658,0.695493,0.145599
905,1096.00,0.000,-9.562,1.4429,4.2705,0.0000,6.1922,16.6415,13.8333,31.1851,17.2234,0.0000,14.9244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.452,-12.230,3.084,0.338,1.507,0.385298,-0.388868,0.162670,0.695363,0.145537
906,1095.00,0.000,-9.575,1.4429,4.2707,0.0000,6.1892,16.6444,13.8341,31.1852,17.2257,0.0000,14.9215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.449,-12.231,3.083,0.338,1.507,0.385302,-0.388680,0.162681,0.695230,0.145467
907,1094.00,0.000,-9.588,1.4429,4.2709,0.0000,6.1858,16.6475,13.8349,31.1856,17.2277,0.0000,14.9185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.445,-12.232,3.082,0.338,1.507,0.385311,-0.388485,0.162692,0.695095,0.145388
908,1093.00,0.000,-9.601,1.4429,4.2711,0.0000,6.1820,16.6509,13.8357,31.1864,17.2295,0.0000,14.9154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.442,-12.233,3.080,0.338,1.506,0.385323,-0.388283,0.162702,0.694957,0.145300
909,1092.00,0.000,-9.614,1.4428,4.2713,0.0000,6.1780,16.6545,13.8364,31.1876,17.2311,0.0000,14.9123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.438,-12.234,3.079,0.338,1.506,0.385340,-0.388074,0.162712,0.694818,0.145205
910,1091.00,0.000,-9.627,1.4428,4.2715,0.0000,6.1736,16.6584,13.8371,31.1891,17.2326,0.0000,14.9092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.434,-12.235,3.078,0.338,1.506,0.385360,-0.387859,0.162720,0.694676,0.145103
911,1090.00,0.000,-9.641,1.4427,4.2717,0.0000,6.1689,16.6626,13.8378,31.1909,17.2338,0.0000,14.9061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.430,-12.236,3.077,0.338,1.506,0.385384,-0.387637,0.162729,0.694532,0.144993
