Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     diopside,clinoenstatit, hedenbergite,alumino-buffo,    buffonite,     essenite,      jadeite
890,1111.00,0.000,-9.368,32.2971,3.2185,55.3967,0.2335,2.0260,0.4796,0.0000,9.3029,0.0000,30.6773,0.0000,0.0000,1.8692,0.0147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-525.027,-419.363,76.338,10.035,40.845,-0.256898,0.928643,0.273304,0.041268,-0.028930,0.041609,0.001004
891,1110.00,0.000,-9.381,32.3081,3.2186,55.3968,0.2341,2.0262,0.4789,0.0000,9.3051,0.0000,30.6800,0.0000,0.0000,1.8643,0.0147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-525.128,-419.546,76.334,10.038,40.856,-0.257154,0.928829,0.273365,0.041297,-0.028931,0.041591,0.001003
892,1109.00,0.000,-9.394,32.3187,3.2188,55.3968,0.2346,2.0265,0.4782,0.0000,9.3072,0.0000,30.6826,0.0000,0.0000,1.8594,0.0147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-525.222,-419.722,76.330,10.041,40.865,-0.257409,0.929014,0.273427,0.041326,-0.028932,0.041573,0.001001
893,1108.00,0.000,-9.407,32.3289,3.2189,55.3969,0.2351,2.0267,0.4775,0.0000,9.3094,0.0000,30.6852,0.0000,0.0000,1.8546,0.0147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-525.308,-419.893,76.324,10.043,40.875,-0.257663,0.929199,0.273489,0.041354,-0.028933,0.041554,0.000999
894,1107.00,0.000,-9.420,32.3386,3.2191,55.3969,0.2356,2.0269,0.4767,0.0000,9.3115,0.0000,30.6879,0.0000,0.0000,1.8498,0.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-525.389,-420.059,76.318,10.046,40.884,-0.257915,0.929383,0.273551,0.041382,-0.028934,0.041536,0.000998
895,1106.00,0.000,-9.433,32.3480,3.2193,55.3970,0.2361,2.0271,0.4760,0.0000,9.3137,0.0000,30.6905,0.0000,0.0000,1.8449,0.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-525.462,-420.219,76.310,10.048,40.892,-0.258167,0.929566,0.273613,0.041409,-0.028935,0.041518,0.000996
896,1105.00,0.000,-9.445,32.3569,3.2194,55.3972,0.2366,2.0272,0.4753,0.0000,9.3159,0.0000,30.6931,0.0000,0.0000,1.8402,0.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-525.529,-420.374,76.302,10.051,40.900,-0.258418,0.929748,0.273676,0.041435,-0.028936,0.041499,0.000994
897,1104.00,0.000,-9.458,32.3655,3.2196,55.3973,0.2371,2.0274,0.4745,0.0000,9.3181,0.0000,30.6957,0.0000,0.0000,1.8354,0.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-525.591,-420.525,76.292,10.053,40.907,-0.258667,0.929930,0.273739,0.041461,-0.028937,0.041481,0.000992
898,1103.00,0.000,-9.471,32.3738,3.2197,55.3974,0.2375,2.0275,0.4738,0.0000,9.3203,0.0000,30.6983,0.0000,0.0000,1.8306,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-525.647,-420.671,76.282,10.055,40.914,-0.258916,0.930112,0.273802,0.041487,-0.028939,0.041463,0.000991
899,1102.00,0.000,-9.484,32.3817,3.2199,55.3976,0.2380,2.0277,0.4731,0.0000,9.3225,0.0000,30.7008,0.0000,0.0000,1.8259,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-525.697,-420.813,76.271,10.057,40.920,-0.259164,0.930293,0.273865,0.041512,-0.028940,0.041445,0.000989
900,1101.00,0.000,-9.497,32.3893,3.2200,55.3978,0.2384,2.0278,0.4723,0.0000,9.3247,0.0000,30.7034,0.0000,0.0000,1.8211,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-525.742,-420.951,76.259,10.059,40.926,-0.259411,0.930473,0.273929,0.041536,-0.028942,0.041427,0.000987
901,1100.00,0.000,-9.510,32.3966,3.2202,55.3979,0.2388,2.0279,0.4716,0.0000,9.3269,0.0000,30.7060,0.0000,0.0000,1.8164,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-525.782,-421.084,76.247,10.061,40.932,-0.259657,0.930653,0.273993,0.041560,-0.028943,0.041409,0.000986
902,1099.00,0.000,-9.523,32.4036,3.2203,55.3981,0.2392,2.0280,0.4708,0.0000,9.3292,0.0000,30.7085,0.0000,0.0000,1.8117,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-525.817,-421.214,76.233,10.062,40.937,-0.259902,0.930832,0.274056,0.041584,-0.028945,0.041391,0.000984
903,1098.00,0.000,-9.536,32.4104,3.2205,55.3983,0.2396,2.0281,0.4701,0.0000,9.3314,0.0000,30.7110,0.0000,0.0000,1.8070,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-525.848,-421.340,76.219,10.064,40.942,-0.260147,0.931011,0.274121,0.041607,-0.028947,0.041373,0.000982
904,1097.00,0.000,-9.549,32.4168,3.2206,55.3986,0.2400,2.0282,0.4693,0.0000,9.3336,0.0000,30.7135,0.0000,0.0000,1.8023,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-525.874,-421.463,76.204,10.065,40.946,-0.260391,0.931189,0.274185,0.041630,-0.028949,0.041355,0.000980
905,1096.00,0.000,-9.562,32.4230,3.2208,55.3988,0.2404,2.0283,0.4686,0.0000,9.3359,0.0000,30.7161,0.0000,0.0000,1.7976,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-525.897,-421.582,76.189,10.067,40.951,-0.260634,0.931367,0.274249,0.041653,-0.028951,0.041337,0.000979
906,1095.00,0.000,-9.575,32.4290,3.2209,55.3990,0.2408,2.0283,0.4678,0.0000,9.3381,0.0000,30.7186,0.0000,0.0000,1.7930,0.0143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-525.915,-421.698,76.173,10.068,40.954,-0.260877,0.931545,0.274314,0.041675,-0.028953,0.041319,0.000977
907,1094.00,0.000,-9.588,32.4347,3.2211,55.3992,0.2412,2.0284,0.4671,0.0000,9.3404,0.0000,30.7210,0.0000,0.0000,1.7883,0.0143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-525.929,-421.811,76.157,10.069,40.958,-0.261119,0.931722,0.274379,0.041697,-0.028956,0.041302,0.000975
908,1093.00,0.000,-9.601,32.4402,3.2212,55.3995,0.2415,2.0285,0.4663,0.0000,9.3427,0.0000,30.7235,0.0000,0.0000,1.7837,0.0143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-525.939,-421.921,76.139,10.071,40.961,-0.261360,0.931898,0.274444,0.041718,-0.028958,0.041284,0.000973
909,1092.00,0.000,-9.614,32.4454,3.2214,55.3998,0.2419,2.0285,0.4656,0.0000,9.3449,0.0000,30.7260,0.0000,0.0000,1.7791,0.0143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-525.946,-422.028,76.122,10.072,40.964,-0.261601,0.932075,0.274509,0.041740,-0.028960,0.041266,0.000972
910,1091.00,0.000,-9.627,32.4505,3.2215,55.4000,0.2423,2.0286,0.4648,0.0000,9.3472,0.0000,30.7285,0.0000,0.0000,1.7745,0.0142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-525.949,-422.132,76.103,10.073,40.967,-0.261841,0.932250,0.274574,0.041761,-0.028963,0.041248,0.000970
911,1090.00,0.000,-9.641,32.4553,3.2217,55.4003,0.2426,2.0286,0.4640,0.0000,9.3495,0.0000,30.7309,0.0000,0.0000,1.7698,0.0142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-525.949,-422.234,76.085,10.074,40.969,-0.262080,0.932426,0.274640,0.041781,-0.028965,0.041231,0.000968
