Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),       albite,    anorthite,     sanidine
894,1107.00,0.000,-9.420,16.0229,2.6648,49.3744,0.0000,32.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1859,2.5589,0.5095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-275.096,-222.613,38.027,6.013,19.563,0.226736,0.743563,0.029700
895,1106.00,0.000,-9.433,16.0333,2.6648,49.3812,0.0000,32.3655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1794,2.5584,0.5155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-275.232,-222.772,38.038,6.017,19.574,0.226697,0.743250,0.030053
896,1105.00,0.000,-9.445,16.0436,2.6648,49.3878,0.0000,32.3596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1730,2.5580,0.5216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-275.365,-222.928,38.049,6.021,19.584,0.226656,0.742938,0.030405
897,1104.00,0.000,-9.458,16.0536,2.6648,49.3945,0.0000,32.3538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1667,2.5575,0.5276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-275.495,-223.082,38.059,6.024,19.594,0.226614,0.742629,0.030757
898,1103.00,0.000,-9.471,16.0635,2.6648,49.4011,0.0000,32.3480,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1603,2.5570,0.5336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-275.623,-223.234,38.069,6.028,19.604,0.226569,0.742321,0.031109
899,1102.00,0.000,-9.484,16.0733,2.6648,49.4076,0.0000,32.3422,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1540,2.5565,0.5397,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-275.747,-223.383,38.079,6.032,19.614,0.226523,0.742016,0.031461
900,1101.00,0.000,-9.497,16.0829,2.6648,49.4142,0.0000,32.3365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1478,2.5559,0.5457,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-275.869,-223.531,38.088,6.035,19.623,0.226476,0.741711,0.031812
901,1100.00,0.000,-9.510,16.0924,2.6648,49.4206,0.0000,32.3307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1416,2.5554,0.5517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-275.989,-223.677,38.096,6.039,19.632,0.226427,0.741409,0.032164
902,1099.00,0.000,-9.523,16.1017,2.6648,49.4271,0.0000,32.3250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1354,2.5548,0.5577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-276.106,-223.820,38.105,6.042,19.641,0.226377,0.741108,0.032515
903,1098.00,0.000,-9.536,16.1109,2.6648,49.4335,0.0000,32.3194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1292,2.5542,0.5638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-276.221,-223.963,38.113,6.046,19.650,0.226326,0.740808,0.032866
904,1097.00,0.000,-9.549,16.1200,2.6648,49.4398,0.0000,32.3137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1231,2.5536,0.5698,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-276.333,-224.103,38.120,6.049,19.659,0.226273,0.740510,0.033218
905,1096.00,0.000,-9.562,16.1290,2.6647,49.4462,0.0000,32.3081,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1169,2.5530,0.5758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-276.444,-224.242,38.128,6.053,19.668,0.226219,0.740212,0.033569
906,1095.00,0.000,-9.575,16.1378,2.6647,49.4525,0.0000,32.3025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1108,2.5523,0.5818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-276.553,-224.379,38.135,6.056,19.676,0.226164,0.739916,0.033920
907,1094.00,0.000,-9.588,16.1466,2.6647,49.4588,0.0000,32.2969,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1048,2.5517,0.5879,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-276.660,-224.515,38.142,6.059,19.685,0.226107,0.739621,0.034271
908,1093.00,0.000,-9.601,16.1552,2.6647,49.4650,0.0000,32.2913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0987,2.5510,0.5939,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-276.765,-224.649,38.148,6.063,19.693,0.226050,0.739327,0.034623
909,1092.00,0.000,-9.614,16.1638,2.6647,49.4713,0.0000,32.2858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0927,2.5504,0.5999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-276.869,-224.782,38.154,6.066,19.701,0.225991,0.739034,0.034974
910,1091.00,0.000,-9.627,16.1722,2.6647,49.4775,0.0000,32.2802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0866,2.5497,0.6059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-276.971,-224.914,38.161,6.069,19.709,0.225932,0.738742,0.035326
911,1090.00,0.000,-9.641,16.1806,2.6647,49.4837,0.0000,32.2747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0806,2.5490,0.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-277.071,-225.045,38.166,6.072,19.717,0.225871,0.738451,0.035678
