Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     chromite,    hercynite,    magnetite,       spinel,   ulvospinel
1153,848.00,0.000,-13.511,1.8366,4.8846,0.0000,14.9423,0.4887,40.0681,0.0000,43.5512,0.0000,0.9496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-13.087,-9.252,3.421,0.376,1.635,0.000000,-0.042394,0.566747,0.053220,0.422427
1154,847.00,0.000,-13.530,1.8240,4.8853,0.0000,14.9090,0.4847,40.1341,0.0000,43.5278,0.0000,0.9443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.988,-9.185,3.396,0.373,1.624,0.000000,-0.042187,0.567734,0.052927,0.421526
1155,846.00,0.000,-13.550,1.8115,4.8860,0.0000,14.8758,0.4809,40.2001,0.0000,43.5042,0.0000,0.9391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.891,-9.119,3.371,0.371,1.612,0.000000,-0.041984,0.568721,0.052639,0.420625
1156,845.00,0.000,-13.569,1.7992,4.8867,0.0000,14.8425,0.4770,40.2660,0.0000,43.4805,0.0000,0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.795,-9.053,3.346,0.368,1.601,0.000000,-0.041784,0.569706,0.052355,0.419724
1157,844.00,0.000,-13.589,1.7871,4.8873,0.0000,14.8093,0.4732,40.3318,0.0000,43.4568,0.0000,0.9288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.700,-8.989,3.322,0.366,1.590,0.000000,-0.041587,0.570690,0.052075,0.418823
1158,843.00,0.000,-13.608,1.7751,4.8880,0.0000,14.7761,0.4694,40.3976,0.0000,43.4330,0.0000,0.9238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.606,-8.926,3.298,0.363,1.580,0.000000,-0.041394,0.571673,0.051798,0.417922
1159,842.00,0.000,-13.628,1.7633,4.8887,0.0000,14.7429,0.4657,40.4634,0.0000,43.4091,0.0000,0.9189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.514,-8.863,3.274,0.361,1.569,0.000000,-0.041203,0.572655,0.051526,0.417022
1160,841.00,0.000,-13.648,1.7517,4.8893,0.0000,14.7098,0.4620,40.5291,0.0000,43.3851,0.0000,0.9140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.423,-8.801,3.251,0.358,1.559,0.000000,-0.041015,0.573637,0.051257,0.416121
1161,840.00,0.000,-13.668,1.7402,4.8900,0.0000,14.6766,0.4584,40.5947,0.0000,43.3610,0.0000,0.9092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.333,-8.740,3.228,0.356,1.548,0.000000,-0.040829,0.574617,0.050991,0.415221
1162,839.00,0.000,-13.687,1.7288,4.8907,0.0000,14.6435,0.4548,40.6604,0.0000,43.3369,0.0000,0.9044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.245,-8.680,3.205,0.353,1.538,0.000000,-0.040646,0.575597,0.050729,0.414320
1163,838.00,0.000,-13.707,1.7176,4.8913,0.0000,14.6104,0.4512,40.7259,0.0000,43.3127,0.0000,0.8998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.157,-8.621,3.182,0.351,1.528,0.000000,-0.040466,0.576576,0.050471,0.413420
1164,837.00,0.000,-13.727,1.7066,4.8920,0.0000,14.5773,0.4477,40.7915,0.0000,43.2884,0.0000,0.8951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.071,-8.563,3.160,0.349,1.518,0.000000,-0.040289,0.577554,0.050216,0.412519
1165,836.00,0.000,-13.747,1.6957,4.8926,0.0000,14.5442,0.4441,40.8569,0.0000,43.2641,0.0000,0.8906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.986,-8.505,3.138,0.347,1.508,0.000000,-0.040114,0.578531,0.049964,0.411619
1166,835.00,0.000,-13.767,1.6849,4.8933,0.0000,14.5112,0.4407,40.9224,0.0000,43.2397,0.0000,0.8860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.902,-8.448,3.117,0.344,1.498,0.000000,-0.039941,0.579507,0.049715,0.410719
1167,834.00,0.000,-13.787,1.6743,4.8939,0.0000,14.4781,0.4372,40.9878,0.0000,43.2152,0.0000,0.8816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.819,-8.392,3.096,0.342,1.489,0.000000,-0.039770,0.580483,0.049469,0.409818
1168,833.00,0.000,-13.806,1.6638,4.8946,0.0000,14.4451,0.4338,41.0532,0.0000,43.1907,0.0000,0.8772,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.737,-8.336,3.075,0.340,1.479,0.000000,-0.039602,0.581458,0.049226,0.408918
1169,832.00,0.000,-13.826,1.6535,4.8952,0.0000,14.4121,0.4305,41.1185,0.0000,43.1661,0.0000,0.8728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.657,-8.282,3.054,0.338,1.470,0.000000,-0.039436,0.582432,0.048986,0.408018
1170,831.00,0.000,-13.846,1.6433,4.8959,0.0000,14.3791,0.4271,41.1838,0.0000,43.1414,0.0000,0.8685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.577,-8.228,3.033,0.336,1.461,0.000000,-0.039273,0.583406,0.048749,0.407117
1171,830.00,0.000,-13.867,1.6332,4.8965,0.0000,14.3461,0.4238,41.2491,0.0000,43.1167,0.0000,0.8643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.499,-8.175,3.013,0.334,1.452,0.000000,-0.039111,0.584379,0.048515,0.406217
1172,829.00,0.000,-13.887,1.6233,4.8971,0.0000,14.3131,0.4206,41.3143,0.0000,43.0919,0.0000,0.8601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.421,-8.122,2.993,0.331,1.443,0.000000,-0.038951,0.585351,0.048283,0.405317
1173,828.00,0.000,-13.907,1.6134,4.8978,0.0000,14.2802,0.4173,41.3795,0.0000,43.0671,0.0000,0.8560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.345,-8.070,2.974,0.329,1.434,0.000000,-0.038794,0.586323,0.048055,0.404416
1174,827.00,0.000,-13.927,1.6037,4.8984,0.0000,14.2472,0.4141,41.4446,0.0000,43.0422,0.0000,0.8519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.269,-8.019,2.954,0.327,1.425,0.000000,-0.038638,0.587294,0.047828,0.403516
1175,826.00,0.000,-13.947,1.5942,4.8990,0.0000,14.2143,0.4109,41.5098,0.0000,43.0172,0.0000,0.8478,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.195,-7.969,2.935,0.325,1.417,0.000000,-0.038484,0.588264,0.047605,0.402616
1176,825.00,0.000,-13.967,1.5847,4.8997,0.0000,14.1814,0.4078,41.5749,0.0000,42.9922,0.0000,0.8438,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.121,-7.919,2.916,0.323,1.408,0.000000,-0.038332,0.589233,0.047383,0.401715
1177,824.00,0.000,-13.988,1.5754,4.9003,0.0000,14.1485,0.4046,41.6399,0.0000,42.9672,0.0000,0.8398,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.048,-7.870,2.897,0.321,1.400,0.000000,-0.038182,0.590203,0.047164,0.400815
1178,823.00,0.000,-14.008,1.5685,4.9009,0.0000,14.1153,0.4022,41.7049,0.0000,42.9414,0.0000,0.8362,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.993,-7.833,2.883,0.320,1.394,0.000000,-0.038035,0.591167,0.046966,0.399903
1179,822.00,0.000,-14.028,1.5690,4.9014,0.0000,14.0804,0.4021,41.7710,0.0000,42.9129,0.0000,0.8336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.990,-7.833,2.883,0.320,1.394,0.000000,-0.037895,0.592137,0.046822,0.398937
1180,821.00,0.000,-14.049,1.5697,4.9020,0.0000,14.0452,0.4019,41.8377,0.0000,42.8843,0.0000,0.8310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.988,-7.835,2.882,0.320,1.395,0.000000,-0.037752,0.593115,0.046675,0.397962
1181,820.00,0.000,-14.069,1.5704,4.9023,0.0000,14.0281,0.4017,41.8701,0.0000,42.8703,0.0000,0.8297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.989,-7.838,2.882,0.320,1.395,0.000000,-0.037686,0.593590,0.046606,0.397490
1182,819.00,0.000,-14.090,1.5711,4.9031,0.0000,13.9776,0.4015,41.9659,0.0000,42.8291,0.0000,0.8259,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.985,-7.838,2.882,0.320,1.396,0.000000,-0.037478,0.594996,0.046394,0.396088
1183,818.00,0.000,-14.110,1.5714,4.9033,0.0000,13.9720,0.4014,41.9766,0.0000,42.8245,0.0000,0.8256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.984,-7.840,2.881,0.320,1.396,0.000000,-0.037465,0.595152,0.046378,0.395935
1184,817.00,0.000,-14.131,1.5725,4.9038,0.0000,13.9388,0.4012,42.0397,0.0000,42.7974,0.0000,0.8230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.985,-7.844,2.882,0.321,1.397,0.000000,-0.037328,0.596078,0.046236,0.395013
1185,816.00,0.000,-14.151,1.5734,4.9044,0.0000,13.9039,0.4010,42.1057,0.0000,42.7690,0.0000,0.8204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.985,-7.846,2.882,0.321,1.397,0.000000,-0.037186,0.597048,0.046090,0.394047
1186,815.00,0.000,-14.172,1.5741,4.9049,0.0000,13.8749,0.4008,42.1608,0.0000,42.7453,0.0000,0.8182,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.984,-7.848,2.882,0.321,1.398,0.000000,-0.037070,0.597857,0.045971,0.393242
1187,814.00,0.000,-14.193,1.5748,4.9054,0.0000,13.8461,0.4006,42.2153,0.0000,42.7218,0.0000,0.8161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.983,-7.851,2.881,0.321,1.399,0.000000,-0.036956,0.598657,0.045853,0.392446
1188,813.00,0.000,-14.213,1.5756,4.9058,0.0000,13.8175,0.4004,42.2697,0.0000,42.6984,0.0000,0.8139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.982,-7.853,2.881,0.321,1.399,0.000000,-0.036842,0.599455,0.045736,0.391652
1189,812.00,0.000,-14.234,1.5763,4.9063,0.0000,13.7889,0.4002,42.3239,0.0000,42.6751,0.0000,0.8118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.982,-7.855,2.881,0.321,1.400,0.000000,-0.036729,0.600250,0.045619,0.390860
1190,811.00,0.000,-14.255,1.5770,4.9068,0.0000,13.7605,0.4000,42.3779,0.0000,42.6519,0.0000,0.8097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.981,-7.857,2.881,0.321,1.400,0.000000,-0.036617,0.601043,0.045503,0.390071
1191,810.00,0.000,-14.276,1.5778,4.9073,0.0000,13.7322,0.3999,42.4317,0.0000,42.6287,0.0000,0.8076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.980,-7.860,2.881,0.322,1.401,0.000000,-0.036505,0.601833,0.045387,0.389285
1192,809.00,0.000,-14.297,1.5785,4.9078,0.0000,13.7039,0.3997,42.4853,0.0000,42.6056,0.0000,0.8056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.980,-7.862,2.881,0.322,1.401,0.000000,-0.036393,0.602620,0.045272,0.388502
1193,808.00,0.000,-14.317,1.5793,4.9082,0.0000,13.6758,0.3995,42.5387,0.0000,42.5826,0.0000,0.8035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.979,-7.864,2.881,0.322,1.402,0.000000,-0.036283,0.603404,0.045157,0.387721
1194,807.00,0.000,-14.338,1.5800,4.9087,0.0000,13.6477,0.3993,42.5919,0.0000,42.5596,0.0000,0.8014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.978,-7.867,2.881,0.322,1.403,0.000000,-0.036172,0.604186,0.045043,0.386943
1195,806.00,0.000,-14.359,1.5808,4.9092,0.0000,13.6198,0.3991,42.6450,0.0000,42.5368,0.0000,0.7994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.978,-7.869,2.881,0.322,1.403,0.000000,-0.036063,0.604965,0.044930,0.386168
1196,805.00,0.000,-14.380,1.5816,4.9097,0.0000,13.5919,0.3989,42.6978,0.0000,42.5140,0.0000,0.7973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.978,-7.872,2.881,0.322,1.404,0.000000,-0.035954,0.605741,0.044817,0.385395
1197,804.00,0.000,-14.401,1.5824,4.9101,0.0000,13.5642,0.3987,42.7505,0.0000,42.4913,0.0000,0.7953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.977,-7.874,2.881,0.322,1.404,0.000000,-0.035845,0.606514,0.044705,0.384626
1198,803.00,0.000,-14.422,1.5832,4.9106,0.0000,13.5366,0.3985,42.8029,0.0000,42.4687,0.0000,0.7933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.977,-7.877,2.881,0.322,1.405,0.000000,-0.035737,0.607285,0.044593,0.383859
1199,802.00,0.000,-14.444,1.5840,4.9111,0.0000,13.5091,0.3983,42.8552,0.0000,42.4462,0.0000,0.7913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.977,-7.880,2.880,0.323,1.406,0.000000,-0.035630,0.608052,0.044482,0.383095
1200,801.00,0.000,-14.465,1.5848,4.9115,0.0000,13.4817,0.3982,42.9072,0.0000,42.4237,0.0000,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.977,-7.883,2.880,0.323,1.406,0.000000,-0.035523,0.608817,0.044372,0.382334
1201,800.00,0.000,-14.486,1.5856,4.9120,0.0000,13.4544,0.3980,42.9590,0.0000,42.4014,0.0000,0.7873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.977,-7.885,2.880,0.323,1.407,0.000000,-0.035417,0.609579,0.044262,0.381577
1202,799.00,0.000,-14.507,1.5864,4.9125,0.0000,13.4272,0.3978,43.0107,0.0000,42.3791,0.0000,0.7853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.976,-7.888,2.880,0.323,1.408,0.000000,-0.035312,0.610338,0.044152,0.380821
1203,798.00,0.000,-14.528,1.5873,4.9129,0.0000,13.4001,0.3976,43.0621,0.0000,42.3569,0.0000,0.7833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.977,-7.891,2.881,0.323,1.408,0.000000,-0.035207,0.611094,0.044043,0.380070
1204,797.00,0.000,-14.550,1.5881,4.9134,0.0000,13.3731,0.3974,43.1134,0.0000,42.3347,0.0000,0.7814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.977,-7.894,2.881,0.323,1.409,0.000000,-0.035102,0.611848,0.043935,0.379320
1205,796.00,0.000,-14.571,1.5889,4.9139,0.0000,13.3462,0.3972,43.1644,0.0000,42.3128,0.0000,0.7794,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.977,-7.897,2.881,0.323,1.409,0.000000,-0.034999,0.612597,0.043828,0.378574
1206,795.00,0.000,-14.593,1.5898,4.9143,0.0000,13.3195,0.3970,43.2153,0.0000,42.2908,0.0000,0.7775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.977,-7.900,2.881,0.324,1.410,0.000000,-0.034895,0.613344,0.043720,0.377831
1207,794.00,0.000,-14.614,1.5907,4.9148,0.0000,13.2928,0.3968,43.2659,0.0000,42.2689,0.0000,0.7755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.977,-7.903,2.881,0.324,1.411,0.000000,-0.034793,0.614088,0.043614,0.377091
1208,793.00,0.000,-14.635,1.5915,4.9153,0.0000,13.2662,0.3966,43.3164,0.0000,42.2472,0.0000,0.7736,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.977,-7.906,2.881,0.324,1.412,0.000000,-0.034691,0.614830,0.043508,0.376352
1209,792.00,0.000,-14.657,1.5924,4.9157,0.0000,13.2398,0.3964,43.3665,0.0000,42.2255,0.0000,0.7717,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.978,-7.909,2.881,0.324,1.412,0.000000,-0.034589,0.615568,0.043402,0.375619
1210,791.00,0.000,-14.679,1.5933,4.9162,0.0000,13.2135,0.3962,43.4166,0.0000,42.2039,0.0000,0.7698,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.978,-7.912,2.881,0.324,1.413,0.000000,-0.034488,0.616305,0.043297,0.374886
1211,790.00,0.000,-14.700,1.5942,4.9166,0.0000,13.1873,0.3960,43.4664,0.0000,42.1824,0.0000,0.7679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.979,-7.916,2.881,0.324,1.414,0.000000,-0.034388,0.617036,0.043193,0.374159
1212,789.00,0.000,-14.722,1.5951,4.9171,0.0000,13.1612,0.3958,43.5160,0.0000,42.1609,0.0000,0.7661,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.979,-7.919,2.881,0.324,1.414,0.000000,-0.034288,0.617766,0.043089,0.373433
1213,788.00,0.000,-14.744,1.5960,4.9175,0.0000,13.1352,0.3956,43.5654,0.0000,42.1396,0.0000,0.7642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.980,-7.922,2.881,0.325,1.415,0.000000,-0.034189,0.618493,0.042986,0.372710
1214,787.00,0.000,-14.765,1.5969,4.9180,0.0000,13.1093,0.3954,43.6146,0.0000,42.1183,0.0000,0.7623,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.980,-7.926,2.881,0.325,1.416,0.000000,-0.034091,0.619216,0.042884,0.371991
1215,786.00,0.000,-14.787,1.5978,4.9184,0.0000,13.0835,0.3952,43.6636,0.0000,42.0971,0.0000,0.7605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.981,-7.929,2.882,0.325,1.416,0.000000,-0.033992,0.619937,0.042781,0.371274
1216,785.00,0.000,-14.809,1.5987,4.9189,0.0000,13.0578,0.3950,43.7123,0.0000,42.0761,0.0000,0.7587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.982,-7.932,2.882,0.325,1.417,0.000000,-0.033895,0.620654,0.042680,0.370561
1217,784.00,0.000,-14.831,1.5996,4.9194,0.0000,13.0322,0.3948,43.7610,0.0000,42.0550,0.0000,0.7568,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.983,-7.936,2.882,0.325,1.418,0.000000,-0.033798,0.621370,0.042579,0.369849
1218,783.00,0.000,-14.853,1.6006,4.9198,0.0000,13.0068,0.3946,43.8094,0.0000,42.0341,0.0000,0.7550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.983,-7.939,2.882,0.325,1.419,0.000000,-0.033702,0.622082,0.042479,0.369142
1219,782.00,0.000,-14.874,1.6015,4.9203,0.0000,12.9815,0.3944,43.8576,0.0000,42.0133,0.0000,0.7532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.984,-7.943,2.882,0.325,1.419,0.000000,-0.033606,0.622790,0.042379,0.368438
1220,781.00,0.000,-14.896,1.6025,4.9207,0.0000,12.9562,0.3942,43.9056,0.0000,41.9926,0.0000,0.7514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.985,-7.947,2.882,0.326,1.420,0.000000,-0.033511,0.623496,0.042280,0.367735
1221,780.00,0.000,-14.918,1.6034,4.9211,0.0000,12.9311,0.3940,43.9533,0.0000,41.9719,0.0000,0.7496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.986,-7.950,2.883,0.326,1.421,0.000000,-0.033416,0.624199,0.042181,0.367037
1222,779.00,0.000,-14.941,1.6044,4.9216,0.0000,12.9061,0.3938,44.0009,0.0000,41.9513,0.0000,0.7479,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.987,-7.954,2.883,0.326,1.422,0.000000,-0.033322,0.624899,0.042083,0.366341
1223,778.00,0.000,-14.963,1.6053,4.9220,0.0000,12.8811,0.3936,44.0483,0.0000,41.9308,0.0000,0.7461,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.988,-7.958,2.883,0.326,1.422,0.000000,-0.033229,0.625597,0.041985,0.365647
1224,777.00,0.000,-14.985,1.6063,4.9225,0.0000,12.8563,0.3934,44.0954,0.0000,41.9104,0.0000,0.7443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.989,-7.961,2.883,0.326,1.423,0.000000,-0.033136,0.626290,0.041888,0.364958
1225,776.00,0.000,-15.007,1.6073,4.9229,0.0000,12.8316,0.3932,44.1424,0.0000,41.8901,0.0000,0.7426,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.991,-7.965,2.884,0.326,1.424,0.000000,-0.033043,0.626982,0.041791,0.364270
1226,775.00,0.000,-15.029,1.6083,4.9234,0.0000,12.8070,0.3930,44.1892,0.0000,41.8699,0.0000,0.7409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.992,-7.969,2.884,0.327,1.425,0.000000,-0.032951,0.627670,0.041695,0.363586
1227,774.00,0.000,-15.051,1.6093,4.9238,0.0000,12.7825,0.3928,44.2358,0.0000,41.8497,0.0000,0.7391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.993,-7.973,2.884,0.327,1.426,0.000000,-0.032860,0.628357,0.041599,0.362904
1228,773.00,0.000,-15.074,1.6103,4.9242,0.0000,12.7581,0.3926,44.2822,0.0000,41.8296,0.0000,0.7374,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.994,-7.977,2.884,0.327,1.426,0.000000,-0.032769,0.629040,0.041504,0.362225
1229,772.00,0.000,-15.096,1.6113,4.9247,0.0000,12.7338,0.3924,44.3284,0.0000,41.8096,0.0000,0.7357,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.996,-7.981,2.885,0.327,1.427,0.000000,-0.032679,0.629720,0.041410,0.361549
1230,771.00,0.000,-15.119,1.6123,4.9251,0.0000,12.7097,0.3922,44.3744,0.0000,41.7897,0.0000,0.7340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.997,-7.985,2.885,0.327,1.428,0.000000,-0.032589,0.630396,0.041316,0.360877
1231,770.00,0.000,-15.141,1.6133,4.9255,0.0000,12.6856,0.3920,44.4202,0.0000,41.7699,0.0000,0.7323,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.999,-7.989,2.885,0.328,1.429,0.000000,-0.032500,0.631070,0.041222,0.360207
1232,769.00,0.000,-15.163,1.6143,4.9260,0.0000,12.6616,0.3918,44.4658,0.0000,41.7501,0.0000,0.7306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.000,-7.993,2.885,0.328,1.430,0.000000,-0.032411,0.631742,0.041129,0.359539
1233,768.00,0.000,-15.186,1.6153,4.9264,0.0000,12.6378,0.3916,44.5112,0.0000,41.7305,0.0000,0.7290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.002,-7.997,2.886,0.328,1.430,0.000000,-0.032323,0.632411,0.041037,0.358875
