Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),       albite,    anorthite,     sanidine
1036,965.00,0.000,-11.451,87.1935,2.5215,65.8899,0.0000,20.1894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2820,7.4261,5.2127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1446.753,-1195.854,202.640,34.580,105.946,0.642168,0.061260,0.296573
1037,964.00,0.000,-11.467,87.3655,2.5214,65.9040,0.0000,20.1789,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2700,7.4300,5.2172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1449.382,-1198.293,202.957,34.650,106.148,0.642494,0.060686,0.296820
1038,963.00,0.000,-11.483,87.5337,2.5213,65.9179,0.0000,20.1685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2582,7.4339,5.2215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1451.946,-1200.681,203.265,34.718,106.345,0.642820,0.060121,0.297059
1039,962.00,0.000,-11.499,87.6981,2.5212,65.9317,0.0000,20.1583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2466,7.4378,5.2256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1454.448,-1203.017,203.563,34.784,106.537,0.643145,0.059566,0.297289
1040,961.00,0.000,-11.515,87.8588,2.5211,65.9452,0.0000,20.1483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2352,7.4417,5.2296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1456.889,-1205.305,203.852,34.849,106.724,0.643470,0.059020,0.297511
1041,960.00,0.000,-11.531,88.0160,2.5211,65.9585,0.0000,20.1385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2240,7.4456,5.2335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1459.271,-1207.545,204.133,34.912,106.908,0.643793,0.058482,0.297725
1042,959.00,0.000,-11.547,88.1699,2.5210,65.9716,0.0000,20.1288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2129,7.4495,5.2372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1461.598,-1209.739,204.406,34.974,107.087,0.644117,0.057952,0.297931
1043,958.00,0.000,-11.563,88.3204,2.5209,65.9846,0.0000,20.1193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2020,7.4533,5.2408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1463.869,-1211.889,204.670,35.035,107.262,0.644439,0.057431,0.298130
1044,957.00,0.000,-11.579,88.4678,2.5209,65.9974,0.0000,20.1099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1913,7.4572,5.2443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1466.088,-1213.997,204.927,35.094,107.433,0.644760,0.056917,0.298323
1045,956.00,0.000,-11.595,88.6121,2.5208,66.0100,0.0000,20.1006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1807,7.4610,5.2477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1468.256,-1216.063,205.176,35.152,107.601,0.645081,0.056410,0.298509
1046,955.00,0.000,-11.611,88.7534,2.5207,66.0224,0.0000,20.0915,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1703,7.4649,5.2509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1470.374,-1218.089,205.419,35.209,107.765,0.645400,0.055911,0.298689
1047,954.00,0.000,-11.628,88.8918,2.5207,66.0347,0.0000,20.0825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1600,7.4687,5.2541,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1472.445,-1220.077,205.654,35.265,107.925,0.645718,0.055419,0.298862
1048,953.00,0.000,-11.644,89.0275,2.5206,66.0469,0.0000,20.0737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1498,7.4725,5.2571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1474.469,-1222.027,205.882,35.320,108.082,0.646036,0.054934,0.299030
1049,952.00,0.000,-11.660,89.1604,2.5206,66.0588,0.0000,20.0649,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1398,7.4763,5.2601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1476.448,-1223.940,206.104,35.373,108.236,0.646352,0.054455,0.299193
1050,951.00,0.000,-11.677,89.2907,2.5205,66.0707,0.0000,20.0563,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1300,7.4801,5.2629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1478.384,-1225.819,206.319,35.426,108.387,0.646667,0.053983,0.299350
1051,950.00,0.000,-11.693,89.4185,2.5204,66.0823,0.0000,20.0478,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1203,7.4839,5.2657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1480.277,-1227.662,206.528,35.477,108.534,0.646982,0.053517,0.299501
1052,949.00,0.000,-11.709,89.5438,2.5204,66.0939,0.0000,20.0395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1106,7.4876,5.2684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1482.130,-1229.473,206.731,35.528,108.679,0.647294,0.053057,0.299648
1053,948.00,0.000,-11.726,89.6667,2.5203,66.1053,0.0000,20.0312,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1012,7.4914,5.2710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1483.942,-1231.252,206.928,35.577,108.820,0.647606,0.052603,0.299790
1054,947.00,0.000,-11.742,89.7872,2.5203,66.1166,0.0000,20.0230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0918,7.4951,5.2735,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1485.716,-1232.999,207.120,35.626,108.959,0.647917,0.052155,0.299928
1055,946.00,0.000,-11.758,89.9055,2.5203,66.1277,0.0000,20.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0826,7.4988,5.2759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1487.452,-1234.715,207.306,35.673,109.095,0.648226,0.051713,0.300061
1056,945.00,0.000,-11.775,90.0216,2.5202,66.1387,0.0000,20.0070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0734,7.5025,5.2783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1489.152,-1236.402,207.486,35.720,109.228,0.648534,0.051276,0.300190
1057,944.00,0.000,-11.791,90.1356,2.5202,66.1496,0.0000,19.9992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0644,7.5062,5.2806,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1490.816,-1238.060,207.661,35.766,109.359,0.648841,0.050844,0.300315
1058,943.00,0.000,-11.808,90.2475,2.5201,66.1604,0.0000,19.9914,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0555,7.5099,5.2828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1492.445,-1239.690,207.832,35.811,109.487,0.649147,0.050418,0.300435
1059,942.00,0.000,-11.824,90.3573,2.5201,66.1710,0.0000,19.9838,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0467,7.5135,5.2850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1494.041,-1241.293,207.997,35.855,109.613,0.649451,0.049997,0.300552
1060,941.00,0.000,-11.841,90.4652,2.5200,66.1815,0.0000,19.9762,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0380,7.5172,5.2870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1495.604,-1242.869,208.157,35.898,109.736,0.649754,0.049581,0.300666
1061,940.00,0.000,-11.858,90.5711,2.5200,66.1919,0.0000,19.9688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0294,7.5208,5.2891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1497.134,-1244.420,208.313,35.941,109.857,0.650055,0.049170,0.300775
1062,939.00,0.000,-11.874,90.6752,2.5200,66.2022,0.0000,19.9614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0209,7.5244,5.2910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1498.634,-1245.945,208.464,35.983,109.975,0.650355,0.048763,0.300882
1063,938.00,0.000,-11.891,90.7774,2.5199,66.2124,0.0000,19.9541,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0126,7.5280,5.2929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1500.104,-1247.445,208.610,36.024,110.092,0.650654,0.048362,0.300984
1064,937.00,0.000,-11.908,90.8779,2.5199,66.2225,0.0000,19.9469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0043,7.5316,5.2948,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1501.544,-1248.922,208.752,36.064,110.206,0.650951,0.047965,0.301084
1065,936.00,0.000,-11.924,90.9766,2.5199,66.2325,0.0000,19.9398,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9961,7.5351,5.2966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1502.955,-1250.375,208.890,36.104,110.318,0.651247,0.047572,0.301181
1066,935.00,0.000,-11.941,91.0736,2.5198,66.2423,0.0000,19.9327,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9880,7.5387,5.2983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1504.338,-1251.805,209.024,36.143,110.428,0.651542,0.047184,0.301274
1067,934.00,0.000,-11.958,91.1690,2.5198,66.2521,0.0000,19.9258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9799,7.5422,5.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1505.693,-1253.213,209.154,36.181,110.536,0.651835,0.046800,0.301365
1068,933.00,0.000,-11.974,91.2627,2.5198,66.2618,0.0000,19.9189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9720,7.5457,5.3016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1507.022,-1254.599,209.279,36.218,110.642,0.652126,0.046421,0.301453
1069,932.00,0.000,-11.991,91.3549,2.5198,66.2713,0.0000,19.9121,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9642,7.5492,5.3032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1508.324,-1255.964,209.401,36.255,110.746,0.652416,0.046046,0.301538
1070,931.00,0.000,-12.008,91.4455,2.5197,66.2808,0.0000,19.9054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9564,7.5527,5.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1509.601,-1257.309,209.519,36.292,110.849,0.652705,0.045675,0.301620
1071,930.00,0.000,-12.025,91.5346,2.5197,66.2902,0.0000,19.8987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9488,7.5561,5.3063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1510.853,-1258.632,209.633,36.328,110.949,0.652992,0.045308,0.301700
1072,929.00,0.000,-12.042,91.6223,2.5197,66.2994,0.0000,19.8922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9412,7.5595,5.3077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1512.080,-1259.937,209.744,36.363,111.048,0.653277,0.044945,0.301778
1073,928.00,0.000,-12.059,91.7085,2.5197,66.3086,0.0000,19.8857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9337,7.5629,5.3091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1513.283,-1261.221,209.851,36.397,111.145,0.653561,0.044586,0.301852
1074,927.00,0.000,-12.076,91.7933,2.5196,66.3177,0.0000,19.8792,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9263,7.5663,5.3105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1514.464,-1262.487,209.954,36.431,111.240,0.653844,0.044231,0.301925
1075,926.00,0.000,-12.093,91.8767,2.5196,66.3267,0.0000,19.8729,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9189,7.5697,5.3118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1515.621,-1263.734,210.054,36.465,111.333,0.654125,0.043880,0.301995
1076,925.00,0.000,-12.110,91.9588,2.5196,66.3356,0.0000,19.8666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9117,7.5731,5.3131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1516.756,-1264.963,210.151,36.497,111.425,0.654404,0.043532,0.302064
1077,924.00,0.000,-12.127,92.0395,2.5196,66.3444,0.0000,19.8604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9045,7.5764,5.3143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1517.869,-1266.174,210.245,36.530,111.515,0.654682,0.043189,0.302130
1078,923.00,0.000,-12.144,92.1190,2.5196,66.3531,0.0000,19.8542,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8974,7.5797,5.3156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1518.960,-1267.368,210.335,36.561,111.604,0.654958,0.042849,0.302193
1079,922.00,0.000,-12.161,92.1971,2.5196,66.3617,0.0000,19.8482,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8903,7.5830,5.3167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1520.031,-1268.545,210.422,36.593,111.691,0.655232,0.042512,0.302255
1080,921.00,0.000,-12.178,92.2741,2.5195,66.3703,0.0000,19.8421,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8834,7.5863,5.3179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1521.081,-1269.705,210.506,36.623,111.777,0.655505,0.042180,0.302315
1081,920.00,0.000,-12.195,92.3498,2.5195,66.3787,0.0000,19.8362,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8765,7.5896,5.3190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1522.111,-1270.849,210.587,36.654,111.861,0.655776,0.041850,0.302373
1082,919.00,0.000,-12.212,92.4244,2.5195,66.3871,0.0000,19.8303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8697,7.5928,5.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1523.121,-1271.976,210.665,36.683,111.944,0.656046,0.041525,0.302429
1083,918.00,0.000,-12.230,92.4977,2.5195,66.3954,0.0000,19.8245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8630,7.5960,5.3211,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1524.112,-1273.088,210.741,36.713,112.025,0.656314,0.041202,0.302484
1084,917.00,0.000,-12.247,92.5700,2.5195,66.4036,0.0000,19.8187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8563,7.5992,5.3221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1525.084,-1274.185,210.813,36.742,112.105,0.656580,0.040883,0.302536
1085,916.00,0.000,-12.264,92.6411,2.5195,66.4118,0.0000,19.8130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8497,7.6024,5.3231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1526.037,-1275.266,210.883,36.770,112.184,0.656845,0.040568,0.302587
1086,915.00,0.000,-12.281,92.7111,2.5195,66.4198,0.0000,19.8074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8432,7.6056,5.3240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1526.973,-1276.333,210.949,36.798,112.261,0.657108,0.040256,0.302637
1087,914.00,0.000,-12.299,92.7800,2.5195,66.4278,0.0000,19.8018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8367,7.6087,5.3249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1527.890,-1277.385,211.014,36.825,112.337,0.657369,0.039947,0.302684
1088,913.00,0.000,-12.316,92.8479,2.5195,66.4357,0.0000,19.7963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8303,7.6119,5.3258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1528.790,-1278.423,211.075,36.852,112.412,0.657629,0.039641,0.302730
1089,912.00,0.000,-12.334,92.9147,2.5194,66.4435,0.0000,19.7909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8240,7.6150,5.3267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1529.672,-1279.447,211.134,36.879,112.485,0.657886,0.039339,0.302775
1090,911.00,0.000,-12.351,92.9905,2.5194,66.4521,0.0000,19.7848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8170,7.6182,5.3279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1530.699,-1280.591,211.213,36.909,112.569,0.658160,0.039002,0.302838
1091,910.00,0.000,-12.368,93.0627,2.5194,66.4604,0.0000,19.7789,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8102,7.6215,5.3290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1531.669,-1281.689,211.284,36.938,112.649,0.658428,0.038677,0.302894
1092,909.00,0.000,-12.386,93.1340,2.5194,66.4687,0.0000,19.7731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8035,7.6247,5.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1532.623,-1282.773,211.352,36.967,112.728,0.658695,0.038356,0.302949
1093,908.00,0.000,-12.403,93.2042,2.5194,66.4769,0.0000,19.7674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7968,7.6279,5.3310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1533.560,-1283.843,211.418,36.995,112.805,0.658961,0.038037,0.303002
1094,907.00,0.000,-12.421,93.2735,2.5194,66.4851,0.0000,19.7617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7902,7.6311,5.3320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1534.481,-1284.901,211.482,37.022,112.882,0.659226,0.037722,0.303053
1095,906.00,0.000,-12.438,93.3418,2.5194,66.4931,0.0000,19.7560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7836,7.6342,5.3330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1535.385,-1285.945,211.543,37.049,112.957,0.659489,0.037409,0.303102
1096,905.00,0.000,-12.456,93.4091,2.5194,66.5011,0.0000,19.7504,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7772,7.6374,5.3339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1536.275,-1286.977,211.601,37.076,113.031,0.659751,0.037099,0.303150
1097,904.00,0.000,-12.474,93.4756,2.5194,66.5091,0.0000,19.7449,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7707,7.6405,5.3348,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1537.149,-1287.996,211.657,37.103,113.104,0.660012,0.036792,0.303196
1098,903.00,0.000,-12.491,93.5411,2.5194,66.5169,0.0000,19.7394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7644,7.6437,5.3357,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1538.008,-1289.003,211.711,37.129,113.176,0.660272,0.036487,0.303241
1099,902.00,0.000,-12.509,93.6057,2.5194,66.5247,0.0000,19.7339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7581,7.6468,5.3365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1538.852,-1289.998,211.763,37.155,113.247,0.660530,0.036186,0.303284
1100,901.00,0.000,-12.527,93.6695,2.5193,66.5324,0.0000,19.7286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7518,7.6499,5.3373,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1539.681,-1290.981,211.813,37.180,113.317,0.660787,0.035887,0.303326
1101,900.00,0.000,-12.545,93.7324,2.5193,66.5401,0.0000,19.7232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7456,7.6529,5.3381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1540.497,-1291.953,211.860,37.205,113.385,0.661043,0.035591,0.303366
1102,899.00,0.000,-12.562,93.7944,2.5193,66.5477,0.0000,19.7179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7395,7.6560,5.3389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1541.298,-1292.913,211.905,37.230,113.453,0.661297,0.035298,0.303405
1103,898.00,0.000,-12.580,93.8556,2.5193,66.5552,0.0000,19.7127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7334,7.6590,5.3396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1542.086,-1293.862,211.949,37.254,113.520,0.661550,0.035007,0.303443
1104,897.00,0.000,-12.598,93.9160,2.5193,66.5627,0.0000,19.7075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7274,7.6621,5.3404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1542.860,-1294.800,211.990,37.278,113.586,0.661801,0.034720,0.303479
1105,896.00,0.000,-12.616,93.9756,2.5193,66.5701,0.0000,19.7024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7215,7.6651,5.3410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1543.620,-1295.727,212.029,37.302,113.650,0.662051,0.034434,0.303515
1106,895.00,0.000,-12.634,94.0344,2.5193,66.5774,0.0000,19.6973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7155,7.6681,5.3417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1544.368,-1296.643,212.066,37.325,113.714,0.662299,0.034152,0.303549
1107,894.00,0.000,-12.652,94.0924,2.5193,66.5846,0.0000,19.6923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7097,7.6710,5.3424,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1545.103,-1297.549,212.101,37.348,113.777,0.662546,0.033872,0.303581
1108,893.00,0.000,-12.670,94.1496,2.5193,66.5918,0.0000,19.6873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7039,7.6740,5.3430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1545.825,-1298.445,212.134,37.371,113.839,0.662792,0.033595,0.303613
1109,892.00,0.000,-12.688,94.2061,2.5193,66.5990,0.0000,19.6823,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6982,7.6769,5.3436,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1546.534,-1299.330,212.165,37.393,113.900,0.663036,0.033320,0.303644
1110,891.00,0.000,-12.706,94.2618,2.5193,66.6060,0.0000,19.6774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6925,7.6798,5.3442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1547.232,-1300.206,212.194,37.415,113.960,0.663279,0.033048,0.303673
1111,890.00,0.000,-12.724,94.3168,2.5193,66.6131,0.0000,19.6726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6868,7.6827,5.3448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1547.917,-1301.071,212.222,37.437,114.020,0.663520,0.032779,0.303701
1112,889.00,0.000,-12.742,94.3711,2.5193,66.6200,0.0000,19.6678,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6812,7.6856,5.3454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1548.591,-1301.927,212.248,37.459,114.078,0.663759,0.032512,0.303729
1113,888.00,0.000,-12.760,94.4247,2.5194,66.6269,0.0000,19.6630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6757,7.6885,5.3459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1549.253,-1302.774,212.271,37.480,114.136,0.663997,0.032248,0.303755
1114,887.00,0.000,-12.778,94.4776,2.5194,66.6337,0.0000,19.6583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6702,7.6913,5.3464,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1549.903,-1303.611,212.294,37.501,114.193,0.664234,0.031986,0.303781
1115,886.00,0.000,-12.796,94.5298,2.5194,66.6405,0.0000,19.6536,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6648,7.6942,5.3469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1550.542,-1304.439,212.314,37.521,114.249,0.664468,0.031726,0.303805
1116,885.00,0.000,-12.814,94.5814,2.5194,66.6472,0.0000,19.6490,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6594,7.6970,5.3474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1551.170,-1305.257,212.333,37.542,114.304,0.664702,0.031469,0.303829
1117,884.00,0.000,-12.833,94.6322,2.5194,66.6538,0.0000,19.6444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6541,7.6998,5.3479,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1551.788,-1306.067,212.350,37.562,114.358,0.664933,0.031215,0.303852
1118,883.00,0.000,-12.851,94.6825,2.5194,66.6604,0.0000,19.6399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6488,7.7025,5.3484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1552.394,-1306.868,212.365,37.582,114.412,0.665163,0.030963,0.303874
1119,882.00,0.000,-12.869,94.7321,2.5194,66.6669,0.0000,19.6354,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6436,7.7053,5.3488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1552.990,-1307.661,212.379,37.601,114.465,0.665392,0.030713,0.303895
1120,881.00,0.000,-12.887,94.7810,2.5194,66.6733,0.0000,19.6310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6384,7.7080,5.3492,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1553.576,-1308.445,212.391,37.620,114.517,0.665619,0.030466,0.303915
1121,880.00,0.000,-12.906,94.8293,2.5194,66.6797,0.0000,19.6266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6333,7.7107,5.3497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1554.151,-1309.221,212.401,37.639,114.569,0.665844,0.030221,0.303935
