Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),       albite,    anorthite,     sanidine
1062,939.00,0.000,-11.874,53.7952,2.6115,57.5200,0.0000,26.7778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6705,6.0468,0.9849,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-901.418,-753.452,122.069,20.599,65.281,0.526447,0.417140,0.056413
1063,938.00,0.000,-11.891,53.9280,2.6114,57.5317,0.0000,26.7666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6585,6.0435,0.9997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-903.481,-755.334,122.319,20.651,65.433,0.526165,0.416572,0.057263
1064,937.00,0.000,-11.908,54.0596,2.6114,57.5432,0.0000,26.7555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6466,6.0400,1.0147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-905.522,-757.199,122.566,20.702,65.584,0.525870,0.416009,0.058122
1065,936.00,0.000,-11.924,54.1901,2.6113,57.5546,0.0000,26.7445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6349,6.0363,1.0298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-907.545,-759.049,122.810,20.752,65.734,0.525561,0.415451,0.058988
1066,935.00,0.000,-11.941,54.3197,2.6113,57.5658,0.0000,26.7335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6232,6.0325,1.0450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-909.549,-760.884,123.052,20.802,65.882,0.525239,0.414897,0.059863
1067,934.00,0.000,-11.958,54.4483,2.6112,57.5768,0.0000,26.7226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6116,6.0285,1.0604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-911.537,-762.707,123.291,20.852,66.029,0.524905,0.414349,0.060747
1068,933.00,0.000,-11.974,54.5760,2.6112,57.5877,0.0000,26.7117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6001,6.0244,1.0760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-913.509,-764.517,123.527,20.901,66.175,0.524557,0.413804,0.061639
1069,932.00,0.000,-11.991,54.7030,2.6111,57.5985,0.0000,26.7009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5887,6.0201,1.0917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-915.468,-766.316,123.762,20.950,66.320,0.524196,0.413263,0.062541
1070,931.00,0.000,-12.008,54.8293,2.6111,57.6092,0.0000,26.6902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5774,6.0157,1.1076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-917.413,-768.105,123.995,20.999,66.464,0.523823,0.412726,0.063451
1071,930.00,0.000,-12.025,54.9550,2.6110,57.6198,0.0000,26.6795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5660,6.0111,1.1236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-919.347,-769.885,124.226,21.048,66.608,0.523437,0.412191,0.064372
1072,929.00,0.000,-12.042,55.0801,2.6109,57.6302,0.0000,26.6688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5548,6.0064,1.1398,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-921.271,-771.657,124.455,21.096,66.750,0.523038,0.411660,0.065302
1073,928.00,0.000,-12.059,55.2048,2.6109,57.6405,0.0000,26.6581,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5436,6.0015,1.1562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-923.185,-773.422,124.683,21.144,66.892,0.522626,0.411131,0.066243
1074,927.00,0.000,-12.076,55.3290,2.6108,57.6508,0.0000,26.6475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5324,5.9965,1.1728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-925.092,-775.181,124.910,21.192,67.033,0.522201,0.410605,0.067194
1075,926.00,0.000,-12.093,55.4530,2.6108,57.6609,0.0000,26.6369,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5213,5.9913,1.1895,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-926.992,-776.935,125.136,21.240,67.174,0.521764,0.410080,0.068156
1076,925.00,0.000,-12.110,55.5766,2.6107,57.6710,0.0000,26.6263,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5102,5.9860,1.2065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-928.886,-778.686,125.360,21.288,67.315,0.521313,0.409557,0.069129
1077,924.00,0.000,-12.127,55.7001,2.6107,57.6810,0.0000,26.6157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4991,5.9805,1.2236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-930.776,-780.433,125.584,21.335,67.455,0.520850,0.409036,0.070114
1078,923.00,0.000,-12.144,55.8235,2.6106,57.6910,0.0000,26.6051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4881,5.9749,1.2410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-932.663,-782.178,125.808,21.383,67.595,0.520374,0.408515,0.071111
1079,922.00,0.000,-12.161,55.9468,2.6106,57.7008,0.0000,26.5945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4770,5.9691,1.2586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-934.548,-783.922,126.031,21.431,67.734,0.519885,0.407996,0.072120
1080,921.00,0.000,-12.178,56.0702,2.6105,57.7106,0.0000,26.5839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4660,5.9631,1.2764,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-936.432,-785.667,126.253,21.479,67.874,0.519382,0.407477,0.073141
1081,920.00,0.000,-12.195,56.1937,2.6105,57.7204,0.0000,26.5733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4550,5.9570,1.2944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-938.317,-787.412,126.476,21.526,68.014,0.518866,0.406958,0.074176
1082,919.00,0.000,-12.212,56.1571,2.6109,57.6754,0.0000,26.6032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4902,5.9354,1.2957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-937.579,-786.984,126.322,21.509,67.958,0.517042,0.408697,0.074261
1082,919.00,0.000,-12.212,0.8235,2.5086,65.0512,0.0000,19.3788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8089,3.4321,11.3289,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-13.328,-11.134,1.840,0.328,0.979,0.302850,0.039444,0.657706
1083,918.00,0.000,-12.230,55.9554,2.6118,57.5743,0.0000,26.6755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5734,5.8994,1.2774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-934.142,-784.319,125.780,21.424,67.701,0.513998,0.412778,0.073224
1083,918.00,0.000,-12.230,2.4401,2.5086,65.0477,0.0000,19.3702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8026,3.4018,11.3777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-39.483,-32.992,5.450,0.973,2.899,0.300220,0.039142,0.660639
1084,917.00,0.000,-12.247,55.8030,2.6125,57.4919,0.0000,26.7345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6412,5.8704,1.2620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-931.520,-782.328,125.355,21.360,67.504,0.511546,0.416104,0.072350
1084,917.00,0.000,-12.247,3.7212,2.5086,65.0455,0.0000,19.3625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7968,3.3766,11.4186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-60.197,-50.312,8.306,1.483,4.420,0.298035,0.038865,0.663101
1085,916.00,0.000,-12.264,55.4417,2.6151,57.1846,0.0000,26.9516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8921,5.7547,1.2171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-925.506,-777.585,124.392,21.201,67.039,0.501749,0.428431,0.069820
1085,916.00,0.000,-12.264,8.1872,2.5085,65.0298,0.0000,19.3447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7858,3.2949,11.5449,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-132.371,-110.662,18.256,3.264,9.721,0.290942,0.038342,0.670716
1086,915.00,0.000,-12.281,55.4266,2.6152,57.1818,0.0000,26.9544,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8951,5.7560,1.2128,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-925.142,-777.454,124.301,21.194,67.015,0.501858,0.428572,0.069570
1086,915.00,0.000,-12.281,8.2028,2.5086,65.0322,0.0000,19.3409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7821,3.2904,11.5545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-132.602,-110.880,18.282,3.270,9.738,0.290552,0.038162,0.671286
1087,914.00,0.000,-12.295,55.4117,2.6153,57.1791,0.0000,26.9572,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8980,5.7572,1.2085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-924.781,-777.324,124.211,21.188,66.990,0.501966,0.428711,0.069323
1087,914.00,0.000,-12.295,8.2182,2.5086,65.0346,0.0000,19.3371,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7784,3.2858,11.5641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-132.828,-111.094,18.307,3.276,9.756,0.290157,0.037982,0.671860
1088,913.00,0.000,-12.310,55.3969,2.6154,57.1764,0.0000,26.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9010,5.7585,1.2042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-924.422,-777.196,124.121,21.181,66.966,0.502073,0.428850,0.069077
1088,913.00,0.000,-12.310,8.2334,2.5086,65.0370,0.0000,19.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7747,3.2813,11.5737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-133.052,-111.307,18.332,3.282,9.773,0.289763,0.037803,0.672434
1089,912.00,0.000,-12.325,55.3822,2.6155,57.1737,0.0000,26.9628,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9039,5.7598,1.1999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-924.064,-777.069,124.031,21.175,66.941,0.502181,0.428988,0.068831
1089,912.00,0.000,-12.325,8.2486,2.5086,65.0394,0.0000,19.3295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7710,3.2767,11.5833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-133.274,-111.518,18.357,3.288,9.790,0.289368,0.037625,0.673007
1090,911.00,0.000,-12.339,55.3675,2.6156,57.1710,0.0000,26.9655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9068,5.7610,1.1957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-923.708,-776.944,123.941,21.169,66.917,0.502289,0.429125,0.068586
1090,911.00,0.000,-12.339,8.2637,2.5086,65.0418,0.0000,19.3258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7673,3.2722,11.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-133.495,-111.728,18.382,3.294,9.807,0.288973,0.037447,0.673580
1091,910.00,0.000,-12.355,55.3567,2.6157,57.1674,0.0000,26.9689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9104,5.7620,1.1913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-923.416,-776.871,123.859,21.164,66.897,0.502368,0.429297,0.068335
1091,910.00,0.000,-12.355,8.2785,2.5087,65.0441,0.0000,19.3220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7637,3.2674,11.6028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-133.713,-111.936,18.406,3.300,9.824,0.288558,0.037270,0.674172
1092,909.00,0.000,-12.371,55.3458,2.6158,57.1639,0.0000,26.9723,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9140,5.7629,1.1869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-923.123,-776.799,123.778,21.159,66.878,0.502447,0.429467,0.068085
1092,909.00,0.000,-12.371,8.2933,2.5087,65.0464,0.0000,19.3182,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600,3.2626,11.6127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-133.930,-112.143,18.430,3.306,9.841,0.288144,0.037092,0.674764
1093,908.00,0.000,-12.387,55.3349,2.6159,57.1604,0.0000,26.9756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9175,5.7639,1.1826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-922.830,-776.726,123.696,21.154,66.858,0.502527,0.429636,0.067836
1093,908.00,0.000,-12.387,8.3080,2.5087,65.0487,0.0000,19.3145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7564,3.2579,11.6226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-134.145,-112.348,18.454,3.312,9.857,0.287730,0.036916,0.675354
1094,907.00,0.000,-12.402,55.3241,2.6160,57.1570,0.0000,26.9789,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9211,5.7648,1.1783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-922.537,-776.654,123.614,21.149,66.838,0.502608,0.429804,0.067588
1094,907.00,0.000,-12.402,8.3226,2.5087,65.0510,0.0000,19.3107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7528,3.2531,11.6324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-134.358,-112.552,18.477,3.317,9.874,0.287316,0.036740,0.675944
1095,906.00,0.000,-12.418,55.3132,2.6161,57.1535,0.0000,26.9822,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9246,5.7658,1.1740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-922.245,-776.581,123.533,21.144,66.818,0.502688,0.429971,0.067341
1095,906.00,0.000,-12.418,8.3372,2.5087,65.0532,0.0000,19.3070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7492,3.2483,11.6423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-134.570,-112.755,18.500,3.323,9.890,0.286902,0.036565,0.676533
1096,905.00,0.000,-12.434,55.3024,2.6162,57.1501,0.0000,26.9854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9280,5.7667,1.1697,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-921.953,-776.509,123.451,21.139,66.799,0.502769,0.430136,0.067094
1096,905.00,0.000,-12.434,8.3516,2.5088,65.0555,0.0000,19.3033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7456,3.2436,11.6521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-134.780,-112.956,18.523,3.329,9.906,0.286488,0.036390,0.677122
1097,904.00,0.000,-12.450,55.2915,2.6163,57.1468,0.0000,26.9886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9315,5.7677,1.1654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-921.660,-776.436,123.369,21.134,66.779,0.502851,0.430301,0.066848
1097,904.00,0.000,-12.450,8.3659,2.5088,65.0577,0.0000,19.2995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7420,3.2388,11.6620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-134.989,-113.157,18.546,3.335,9.923,0.286074,0.036216,0.677709
1098,903.00,0.000,-12.466,55.2807,2.6164,57.1434,0.0000,26.9918,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9349,5.7687,1.1611,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-921.368,-776.363,123.288,21.129,66.759,0.502933,0.430463,0.066603
1098,903.00,0.000,-12.466,8.3802,2.5088,65.0599,0.0000,19.2958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7384,3.2340,11.6718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-135.196,-113.356,18.569,3.340,9.939,0.285661,0.036043,0.678296
1099,902.00,0.000,-12.482,55.2698,2.6165,57.1401,0.0000,26.9950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9383,5.7696,1.1569,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-921.075,-776.290,123.206,21.124,66.740,0.503016,0.430625,0.066359
1099,902.00,0.000,-12.482,8.3944,2.5088,65.0621,0.0000,19.2922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7349,3.2293,11.6816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-135.402,-113.554,18.591,3.346,9.955,0.285247,0.035871,0.678882
1100,901.00,0.000,-12.498,55.2589,2.6166,57.1369,0.0000,26.9982,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9417,5.7706,1.1526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-920.783,-776.217,123.124,21.119,66.720,0.503099,0.430785,0.066116
1100,901.00,0.000,-12.498,8.4084,2.5088,65.0643,0.0000,19.2885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7313,3.2245,11.6913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-135.606,-113.751,18.613,3.352,9.970,0.284834,0.035699,0.679467
1101,900.00,0.000,-12.514,55.2480,2.6167,57.1336,0.0000,27.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9450,5.7716,1.1484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-920.490,-776.143,123.042,21.114,66.700,0.503182,0.430944,0.065873
1101,900.00,0.000,-12.514,8.4224,2.5089,65.0665,0.0000,19.2848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7278,3.2198,11.7011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-135.809,-113.947,18.635,3.357,9.986,0.284421,0.035528,0.680052
1102,899.00,0.000,-12.530,55.2372,2.6168,57.1304,0.0000,27.0044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9483,5.7726,1.1442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-920.198,-776.070,122.961,21.109,66.680,0.503267,0.431102,0.065631
1102,899.00,0.000,-12.530,8.4363,2.5089,65.0686,0.0000,19.2812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7243,3.2150,11.7109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-136.010,-114.142,18.656,3.363,10.002,0.284007,0.035357,0.680636
1103,898.00,0.000,-12.547,55.2262,2.6169,57.1272,0.0000,27.0075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9516,5.7736,1.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-919.905,-775.996,122.879,21.104,66.661,0.503351,0.431258,0.065390
1103,898.00,0.000,-12.547,8.4501,2.5089,65.0708,0.0000,19.2775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7208,3.2103,11.7206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-136.210,-114.336,18.678,3.368,10.017,0.283594,0.035187,0.681219
1104,897.00,0.000,-12.563,55.2153,2.6170,57.1241,0.0000,27.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9549,5.7746,1.1358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-919.612,-775.921,122.797,21.099,66.641,0.503436,0.431414,0.065150
1104,897.00,0.000,-12.563,8.4639,2.5089,65.0729,0.0000,19.2739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7173,3.2055,11.7304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-136.409,-114.528,18.699,3.373,10.033,0.283181,0.035018,0.681801
1105,896.00,0.000,-12.579,55.2044,2.6171,57.1209,0.0000,27.0136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9581,5.7756,1.1317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-919.319,-775.847,122.715,21.094,66.621,0.503522,0.431567,0.064911
1105,896.00,0.000,-12.579,8.4775,2.5090,65.0750,0.0000,19.2703,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7138,3.2007,11.7401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-136.606,-114.720,18.720,3.379,10.048,0.282769,0.034849,0.682382
1106,895.00,0.000,-12.595,55.1934,2.6172,57.1178,0.0000,27.0167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9614,5.7766,1.1275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-919.025,-775.772,122.633,21.089,66.601,0.503608,0.431720,0.064672
1106,895.00,0.000,-12.595,8.4911,2.5090,65.0771,0.0000,19.2667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7104,3.1960,11.7498,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-136.802,-114.910,18.741,3.384,10.063,0.282356,0.034681,0.682963
1107,894.00,0.000,-12.612,55.1825,2.6173,57.1148,0.0000,27.0197,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9645,5.7777,1.1234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-918.732,-775.697,122.551,21.084,66.582,0.503695,0.431871,0.064434
1107,894.00,0.000,-12.612,8.5046,2.5090,65.0792,0.0000,19.2631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7069,3.1913,11.7595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-136.996,-115.099,18.761,3.390,10.078,0.281943,0.034514,0.683543
1108,893.00,0.000,-12.628,55.1715,2.6174,57.1117,0.0000,27.0226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9677,5.7787,1.1192,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-918.438,-775.621,122.469,21.079,66.562,0.503782,0.432021,0.064197
1108,893.00,0.000,-12.628,8.5180,2.5090,65.0813,0.0000,19.2596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7035,3.1865,11.7691,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-137.189,-115.287,18.781,3.395,10.093,0.281531,0.034347,0.684122
1109,892.00,0.000,-12.644,55.1604,2.6175,57.1087,0.0000,27.0256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9708,5.7797,1.1151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-918.143,-775.545,122.386,21.073,66.542,0.503870,0.432169,0.063961
1109,892.00,0.000,-12.644,8.5313,2.5090,65.0833,0.0000,19.2560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7001,3.1818,11.7788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-137.381,-115.474,18.801,3.400,10.108,0.281119,0.034181,0.684700
1110,891.00,0.000,-12.661,55.1494,2.6176,57.1058,0.0000,27.0285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9739,5.7808,1.1110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-917.849,-775.468,122.304,21.068,66.522,0.503958,0.432316,0.063726
1110,891.00,0.000,-12.661,8.5446,2.5091,65.0854,0.0000,19.2525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6967,3.1770,11.7885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-137.571,-115.660,18.821,3.405,10.123,0.280706,0.034016,0.685278
