Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
279,1722.00,0.000,-3.961,9.8224457030376e+01,2.4662,58.9466,0.8857,17.3073,1.1388,0.0000,6.0839,0.1425,3.3902,0.0000,0.0000,6.9127,3.5429,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7693675143130e+03,-1.1599998358217e+03,3.0542449364272e+02,3.9828715210980e+01,1.4259034261296e+02,5.4471573e-01,2.1879448e-02,2.0610272e-02,5.0690986e-03,0.0000000e+00,7.0826747e-02,3.5246119e-03,3.5519970e-02,0.0000000e+00,0.0000000e+00,9.6833834e-02,5.6063077e-04,1.5539877e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6350,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7693675143130e+03,-1.1599998358217e+03, 3.0542449364272e+02, 3.9828715210980e+01, 1.4259034261296e+02, 2.0188801044088e-03,-2.3079188614207e-04, 5.0689059230619e-05, 5.7946103689141e-06, 2.0188801044088e-03,-2.3079188614207e-04, 5.0689059230619e-05, 5.7946103689141e-06
280,1721.00,0.000,-3.967,9.8224442076079e+01,2.4663,58.9466,0.8857,17.3073,1.1386,0.0000,6.0841,0.1425,3.3902,0.0000,0.0000,6.9127,3.5429,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7690618435646e+03,-1.1601422429353e+03,3.0535295771598e+02,3.9826681494081e+01,1.4259026590109e+02,5.4469348e-01,2.1888552e-02,2.0591077e-02,5.0678677e-03,0.0000000e+00,7.0852249e-02,3.5258535e-03,3.5519545e-02,0.0000000e+00,0.0000000e+00,9.6828887e-02,5.5937431e-04,1.5534646e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6382,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7690618435646e+03,-1.1601422429353e+03, 3.0535295771598e+02, 3.9826681494081e+01, 1.4259026590109e+02, 2.0188770673111e-03,-2.3084122376122e-04, 5.0691571368082e-05, 5.7961450741389e-06, 2.0188770673111e-03,-2.3084122376122e-04, 5.0691571368082e-05, 5.7961450741389e-06
281,1720.00,0.000,-3.973,9.8224427189597e+01,2.4664,58.9466,0.8857,17.3073,1.1385,0.0000,6.0842,0.1425,3.3902,0.0000,0.0000,6.9127,3.5429,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7687562456955e+03,-1.1602846507265e+03,3.0528138623236e+02,3.9824647850525e+01,1.4259018953709e+02,5.4467121e-01,2.1897669e-02,2.0571880e-02,5.0666398e-03,0.0000000e+00,7.0877775e-02,3.5270967e-03,3.5519119e-02,0.0000000e+00,0.0000000e+00,9.6823937e-02,5.5811939e-04,1.5529411e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6414,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7687562456955e+03,-1.1602846507265e+03, 3.0528138623236e+02, 3.9824647850525e+01, 1.4259018953709e+02, 2.0188740439860e-03,-2.3089055990958e-04, 5.0694084014591e-05, 5.7976798884998e-06, 2.0188740439860e-03,-2.3089055990958e-04, 5.0694084014591e-05, 5.7976798884998e-06
282,1719.00,0.000,-3.979,9.8224412371049e+01,2.4665,58.9466,0.8857,17.3073,1.1383,0.0000,6.0843,0.1425,3.3902,0.0000,0.0000,6.9127,3.5429,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7684507207430e+03,-1.1604270591977e+03,3.0520977915583e+02,3.9822614280388e+01,1.4259011352158e+02,5.4464891e-01,2.1906799e-02,2.0552683e-02,5.0654148e-03,0.0000000e+00,7.0903323e-02,3.5283417e-03,3.5518693e-02,0.0000000e+00,0.0000000e+00,9.6818982e-02,5.5686603e-04,1.5524172e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6445,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7684507207430e+03,-1.1604270591977e+03, 3.0520977915583e+02, 3.9822614280388e+01, 1.4259011352158e+02, 2.0188710344578e-03,-2.3093989459529e-04, 5.0696597170719e-05, 5.7992148121985e-06, 2.0188710344578e-03,-2.3093989459529e-04, 5.0696597170719e-05, 5.7992148121985e-06
283,1718.00,0.000,-3.985,9.8224397620553e+01,2.4667,58.9467,0.8857,17.3073,1.1382,0.0000,6.0845,0.1425,3.3902,0.0000,0.0000,6.9127,3.5429,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7681452687445e+03,-1.1605694683515e+03,3.0513813645027e+02,3.9820580783746e+01,1.4259003785515e+02,5.4462660e-01,2.1915941e-02,2.0533483e-02,5.0641928e-03,0.0000000e+00,7.0928895e-02,3.5295884e-03,3.5518265e-02,0.0000000e+00,0.0000000e+00,9.6814023e-02,5.5561421e-04,1.5518931e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6477,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7681452687445e+03,-1.1605694683515e+03, 3.0513813645027e+02, 3.9820580783746e+01, 1.4259003785515e+02, 2.0188680387503e-03,-2.3098922782653e-04, 5.0699110837038e-05, 5.8007498454371e-06, 2.0188680387503e-03,-2.3098922782653e-04, 5.0699110837038e-05, 5.8007498454371e-06
284,1717.00,0.000,-3.991,9.8224382938229e+01,2.4668,58.9467,0.8857,17.3073,1.1380,0.0000,6.0846,0.1425,3.3902,0.0000,0.0000,6.9127,3.5429,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7678398897374e+03,-1.1607118781904e+03,3.0506645807954e+02,3.9818547360675e+01,1.4258996253843e+02,5.4460427e-01,2.1925096e-02,2.0514283e-02,5.0629737e-03,0.0000000e+00,7.0954491e-02,3.5308368e-03,3.5517837e-02,0.0000000e+00,0.0000000e+00,9.6809060e-02,5.5436394e-04,1.5513686e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6509,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7678398897374e+03,-1.1607118781904e+03, 3.0506645807954e+02, 3.9818547360675e+01, 1.4258996253843e+02, 2.0188650568880e-03,-2.3103855961146e-04, 5.0701625014121e-05, 5.8022849884181e-06, 2.0188650568880e-03,-2.3103855961146e-04, 5.0701625014121e-05, 5.8022849884181e-06
285,1716.00,0.000,-3.998,9.8224368324195e+01,2.4669,58.9467,0.8857,17.3073,1.1379,0.0000,6.0847,0.1425,3.3902,0.0000,0.0000,6.9127,3.5429,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7675345837592e+03,-1.1608542887169e+03,3.0499474400741e+02,3.9816514011253e+01,1.4258988757203e+02,5.4458192e-01,2.1934263e-02,2.0495081e-02,5.0617575e-03,0.0000000e+00,7.0980109e-02,3.5320868e-03,3.5517409e-02,0.0000000e+00,0.0000000e+00,9.6804092e-02,5.5311523e-04,1.5508437e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6540,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7675345837592e+03,-1.1608542887169e+03, 3.0499474400741e+02, 3.9816514011253e+01, 1.4258988757203e+02, 2.0188620888949e-03,-2.3108788995830e-04, 5.0704139702544e-05, 5.8038202413447e-06, 2.0188620888949e-03,-2.3108788995830e-04, 5.0704139702544e-05, 5.8038202413447e-06
286,1715.00,0.000,-4.004,9.8224353778571e+01,2.4671,58.9467,0.8857,17.3073,1.1377,0.0000,6.0849,0.1425,3.3902,0.0000,0.0000,6.9127,3.5429,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7672293508475e+03,-1.1609966999335e+03,3.0492299419762e+02,3.9814480735556e+01,1.4258981295655e+02,5.4455955e-01,2.1943443e-02,2.0475878e-02,5.0605443e-03,0.0000000e+00,7.1005751e-02,3.5333386e-03,3.5516980e-02,0.0000000e+00,0.0000000e+00,9.6799120e-02,5.5186806e-04,1.5503185e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6572,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7672293508475e+03,-1.1609966999335e+03, 3.0492299419762e+02, 3.9814480735556e+01, 1.4258981295655e+02, 2.0188591347954e-03,-2.3113721887525e-04, 5.0706654902884e-05, 5.8053556044204e-06, 2.0188591347954e-03,-2.3113721887525e-04, 5.0706654902884e-05, 5.8053556044204e-06
287,1714.00,0.000,-4.010,9.8224339301478e+01,2.4672,58.9467,0.8857,17.3073,1.1376,0.0000,6.0850,0.1425,3.3902,0.0000,0.0000,6.9127,3.5429,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7669241910397e+03,-1.1611391118427e+03,3.0485120861385e+02,3.9812447533663e+01,1.4258973869262e+02,5.4453716e-01,2.1952636e-02,2.0456673e-02,5.0593341e-03,0.0000000e+00,7.1031416e-02,3.5345921e-03,3.5516550e-02,0.0000000e+00,0.0000000e+00,9.6794144e-02,5.5062244e-04,1.5497929e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6604,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7669241910397e+03,-1.1611391118427e+03, 3.0485120861385e+02, 3.9812447533663e+01, 1.4258973869262e+02, 2.0188561946139e-03,-2.3118654637056e-04, 5.0709170615721e-05, 5.8068910778490e-06, 2.0188561946139e-03,-2.3118654637056e-04, 5.0709170615721e-05, 5.8068910778490e-06
288,1713.00,0.000,-4.016,9.8224324893037e+01,2.4673,58.9467,0.8857,17.3073,1.1374,0.0000,6.0851,0.1425,3.3902,0.0000,0.0000,6.9127,3.5429,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7666191043736e+03,-1.1612815244472e+03,3.0477938721973e+02,3.9810414405650e+01,1.4258966478085e+02,5.4451475e-01,2.1961841e-02,2.0437468e-02,5.0581268e-03,0.0000000e+00,7.1057105e-02,3.5358474e-03,3.5516119e-02,0.0000000e+00,0.0000000e+00,9.6789164e-02,5.4937837e-04,1.5492670e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6636,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7666191043736e+03,-1.1612815244472e+03, 3.0477938721973e+02, 3.9810414405650e+01, 1.4258966478085e+02, 2.0188532683750e-03,-2.3123587245248e-04, 5.0711686841634e-05, 5.8084266618352e-06, 2.0188532683750e-03,-2.3123587245248e-04, 5.0711686841634e-05, 5.8084266618352e-06
289,1712.00,0.000,-4.022,9.8224310553367e+01,2.4674,58.9467,0.8857,17.3073,1.1373,0.0000,6.0853,0.1425,3.3902,0.0000,0.0000,6.9127,3.5429,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7663140908868e+03,-1.1614239377494e+03,3.0470752997881e+02,3.9808381351595e+01,1.4258959122186e+02,5.4449232e-01,2.1971059e-02,2.0418261e-02,5.0569225e-03,0.0000000e+00,7.1082817e-02,3.5371043e-03,3.5515687e-02,0.0000000e+00,0.0000000e+00,9.6784179e-02,5.4813585e-04,1.5487407e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6668,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7663140908868e+03,-1.1614239377494e+03, 3.0470752997881e+02, 3.9808381351595e+01, 1.4258959122186e+02, 2.0188503561030e-03,-2.3128519712930e-04, 5.0714203581205e-05, 5.8099623565837e-06, 2.0188503561030e-03,-2.3128519712930e-04, 5.0714203581205e-05, 5.8099623565837e-06
290,1711.00,0.000,-4.029,9.8224296282590e+01,2.4676,58.9467,0.8857,17.3073,1.1371,0.0000,6.0854,0.1425,3.3902,0.0000,0.0000,6.9127,3.5429,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7660091506169e+03,-1.1615663517518e+03,3.0463563685461e+02,3.9806348371577e+01,1.4258951801628e+02,5.4446987e-01,2.1980290e-02,2.0399052e-02,5.0557212e-03,0.0000000e+00,7.1108553e-02,3.5383630e-03,3.5515255e-02,0.0000000e+00,0.0000000e+00,9.6779190e-02,5.4689489e-04,1.5482141e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6700,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7660091506169e+03,-1.1615663517518e+03, 3.0463563685461e+02, 3.9806348371577e+01, 1.4258951801628e+02, 2.0188474578228e-03,-2.3133452040929e-04, 5.0716720835019e-05, 5.8114981623001e-06, 2.0188474578228e-03,-2.3133452040929e-04, 5.0716720835019e-05, 5.8114981623001e-06
291,1710.00,0.000,-4.035,9.8224282080829e+01,2.4677,58.9467,0.8857,17.3073,1.1370,0.0000,6.0855,0.1425,3.3902,0.0000,0.0000,6.9128,3.5429,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7657042836018e+03,-1.1617087664572e+03,3.0456370781059e+02,3.9804315465674e+01,1.4258944516473e+02,5.4444740e-01,2.1989534e-02,2.0379843e-02,5.0545228e-03,0.0000000e+00,7.1134313e-02,3.5396234e-03,3.5514822e-02,0.0000000e+00,0.0000000e+00,9.6774197e-02,5.4565547e-04,1.5476872e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6732,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7657042836018e+03,-1.1617087664572e+03, 3.0456370781059e+02, 3.9804315465674e+01, 1.4258944516473e+02, 2.0188445735589e-03,-2.3138384230079e-04, 5.0719238603661e-05, 5.8130340791900e-06, 2.0188445735589e-03,-2.3138384230079e-04, 5.0719238603661e-05, 5.8130340791900e-06
292,1709.00,0.000,-4.041,9.8224267948204e+01,2.4678,58.9467,0.8857,17.3073,1.1368,0.0000,6.0857,0.1425,3.3902,0.0000,0.0000,6.9128,3.5429,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7653994898791e+03,-1.1618511818680e+03,3.0449174281015e+02,3.9802282633964e+01,1.4258937266784e+02,5.4442491e-01,2.1998791e-02,2.0360632e-02,5.0533275e-03,0.0000000e+00,7.1160095e-02,3.5408855e-03,3.5514389e-02,0.0000000e+00,0.0000000e+00,9.6769199e-02,5.4441761e-04,1.5471598e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6764,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7653994898791e+03,-1.1618511818680e+03, 3.0449174281015e+02, 3.9802282633964e+01, 1.4258937266784e+02, 2.0188417033362e-03,-2.3143316281212e-04, 5.0721756887717e-05, 5.8145701074600e-06, 2.0188417033362e-03,-2.3143316281212e-04, 5.0721756887717e-05, 5.8145701074600e-06
293,1708.00,0.000,-4.047,9.8224253884838e+01,2.4679,58.9467,0.8857,17.3073,1.1367,0.0000,6.0858,0.1425,3.3902,0.0000,0.0000,6.9128,3.5429,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7650947694867e+03,-1.1619935979867e+03,3.0441974181663e+02,3.9800249876527e+01,1.4258930052623e+02,5.4440240e-01,2.2008060e-02,2.0341420e-02,5.0521351e-03,0.0000000e+00,7.1185902e-02,3.5421494e-03,3.5513954e-02,0.0000000e+00,0.0000000e+00,9.6764197e-02,5.4318130e-04,1.5466322e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6796,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7650947694867e+03,-1.1619935979867e+03, 3.0441974181663e+02, 3.9800249876527e+01, 1.4258930052623e+02, 2.0188388471794e-03,-2.3148248195164e-04, 5.0724275687778e-05, 5.8161062473167e-06, 2.0188388471794e-03,-2.3148248195164e-04, 5.0724275687778e-05, 5.8161062473167e-06
294,1707.00,0.000,-4.054,9.8224239890855e+01,2.4681,58.9468,0.8857,17.3073,1.1366,0.0000,6.0859,0.1425,3.3902,0.0000,0.0000,6.9128,3.5429,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7647901224626e+03,-1.1621360148161e+03,3.0434770479331e+02,3.9798217193442e+01,1.4258922874053e+02,5.4437987e-01,2.2017342e-02,2.0322207e-02,5.0509457e-03,0.0000000e+00,7.1211732e-02,3.5434150e-03,3.5513519e-02,0.0000000e+00,0.0000000e+00,9.6759191e-02,5.4194654e-04,1.5461042e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6828,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7647901224626e+03,-1.1621360148161e+03, 3.0434770479331e+02, 3.9798217193442e+01, 1.4258922874053e+02, 2.0188360051136e-03,-2.3153179972771e-04, 5.0726795004432e-05, 5.8176424989676e-06, 2.0188360051136e-03,-2.3153179972771e-04, 5.0726795004432e-05, 5.8176424989676e-06
295,1706.00,0.000,-4.060,9.8224225966377e+01,2.4682,58.9468,0.8857,17.3073,1.1364,0.0000,6.0861,0.1425,3.3902,0.0000,0.0000,6.9128,3.5429,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7644855488445e+03,-1.1622784323586e+03,3.0427563170344e+02,3.9796184584789e+01,1.4258915731137e+02,5.4435732e-01,2.2026637e-02,2.0302992e-02,5.0497593e-03,0.0000000e+00,7.1237586e-02,3.5446824e-03,3.5513084e-02,0.0000000e+00,0.0000000e+00,9.6754181e-02,5.4071333e-04,1.5455758e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6860,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7644855488445e+03,-1.1622784323586e+03, 3.0427563170344e+02, 3.9796184584789e+01, 1.4258915731137e+02, 2.0188331771637e-03,-2.3158111614874e-04, 5.0729314838272e-05, 5.8191788626203e-06, 2.0188331771637e-03,-2.3158111614874e-04, 5.0729314838272e-05, 5.8191788626203e-06
296,1705.00,0.000,-4.066,9.8224212111527e+01,2.4683,58.9468,0.8857,17.3073,1.1363,0.0000,6.0862,0.1425,3.3902,0.0000,0.0000,6.9128,3.5429,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7641810486704e+03,-1.1624208506169e+03,3.0420352251019e+02,3.9794152050647e+01,1.4258908623939e+02,5.4433475e-01,2.2035945e-02,2.0283776e-02,5.0485759e-03,0.0000000e+00,7.1263463e-02,3.5459515e-03,3.5512647e-02,0.0000000e+00,0.0000000e+00,9.6749166e-02,5.3948167e-04,1.5450471e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6892,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7641810486704e+03,-1.1624208506169e+03, 3.0420352251019e+02, 3.9794152050647e+01, 1.4258908623939e+02, 2.0188303633549e-03,-2.3163043122313e-04, 5.0731835189891e-05, 5.8207153384831e-06, 2.0188303633549e-03,-2.3163043122313e-04, 5.0731835189891e-05, 5.8207153384831e-06
297,1704.00,0.000,-4.072,9.8224198326430e+01,2.4684,58.9468,0.8857,17.3073,1.1361,0.0000,6.0863,0.1425,3.3902,0.0000,0.0000,6.9128,3.5429,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7638766219784e+03,-1.1625632695936e+03,3.0413137717667e+02,3.9792119591095e+01,1.4258901552523e+02,5.4431216e-01,2.2045266e-02,2.0264559e-02,5.0473955e-03,0.0000000e+00,7.1289364e-02,3.5472223e-03,3.5512210e-02,0.0000000e+00,0.0000000e+00,9.6744147e-02,5.3825157e-04,1.5445180e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6924,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7638766219784e+03,-1.1625632695936e+03, 3.0413137717667e+02, 3.9792119591095e+01, 1.4258901552523e+02, 2.0188275637122e-03,-2.3167974495931e-04, 5.0734356059886e-05, 5.8222519267648e-06, 2.0188275637122e-03,-2.3167974495931e-04, 5.0734356059886e-05, 5.8222519267648e-06
298,1703.00,0.000,-4.078,9.8224184611209e+01,2.4686,58.9468,0.8857,17.3073,1.1360,0.0000,6.0864,0.1425,3.3902,0.0000,0.0000,6.9128,3.5429,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7635722688065e+03,-1.1627056892912e+03,3.0405919566596e+02,3.9790087206216e+01,1.4258894516952e+02,5.4428955e-01,2.2054600e-02,2.0245341e-02,5.0462181e-03,0.0000000e+00,7.1315289e-02,3.5484949e-03,3.5511772e-02,0.0000000e+00,0.0000000e+00,9.6739123e-02,5.3702302e-04,1.5439886e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6956,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7635722688065e+03,-1.1627056892912e+03, 3.0405919566596e+02, 3.9790087206216e+01, 1.4258894516952e+02, 2.0188247782610e-03,-2.3172905736574e-04, 5.0736877448853e-05, 5.8237886276745e-06, 2.0188247782610e-03,-2.3172905736574e-04, 5.0736877448853e-05, 5.8237886276745e-06
299,1702.00,0.000,-4.085,9.8224170965990e+01,2.4687,58.9468,0.8857,17.3073,1.1359,0.0000,6.0866,0.1425,3.3902,0.0000,0.0000,6.9128,3.5429,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7632679891928e+03,-1.1628481097125e+03,3.0398697794106e+02,3.9788054896089e+01,1.4258887517289e+02,5.4426692e-01,2.2063947e-02,2.0226121e-02,5.0450437e-03,0.0000000e+00,7.1341238e-02,3.5497693e-03,3.5511333e-02,0.0000000e+00,0.0000000e+00,9.6734095e-02,5.3579602e-04,1.5434589e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.6988,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7632679891928e+03,-1.1628481097125e+03, 3.0398697794106e+02, 3.9788054896089e+01, 1.4258887517289e+02, 2.0188220070264e-03,-2.3177836845088e-04, 5.0739399357391e-05, 5.8253254414221e-06, 2.0188220070264e-03,-2.3177836845088e-04, 5.0739399357391e-05, 5.8253254414221e-06
300,1701.00,0.000,-4.091,9.8224157390898e+01,2.4688,58.9468,0.8857,17.3074,1.1357,0.0000,6.0867,0.1425,3.3902,0.0000,0.0000,6.9128,3.5429,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7629637831753e+03,-1.1629905308600e+03,3.0391472396491e+02,3.9786022660794e+01,1.4258880553600e+02,5.4424427e-01,2.2073306e-02,2.0206901e-02,5.0438724e-03,0.0000000e+00,7.1367211e-02,3.5510454e-03,3.5510894e-02,0.0000000e+00,0.0000000e+00,9.6729063e-02,5.3457058e-04,1.5429287e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.7021,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7629637831753e+03,-1.1629905308600e+03, 3.0391472396491e+02, 3.9786022660794e+01, 1.4258880553600e+02, 2.0188192500341e-03,-2.3182767822324e-04, 5.0741921786101e-05, 5.8268623682176e-06, 2.0188192500341e-03,-2.3182767822324e-04, 5.0741921786101e-05, 5.8268623682176e-06
