00000          2000          1000  -0.000485574   5.03418e-06      -11.8923    -0.0119483     0.0271369      0.972863   1.28153e-12      -8.83403      -6.44821
00000          2000          2000   -0.00043799  -0.000172085      -11.5651     -0.025528     0.0570862      0.942914   2.72207e-12      -8.14855      -6.35582
00000          2000          3000  -1.33812e-07   1.90045e-05      -11.3691    -0.0401757     0.0883581      0.911642    4.2742e-12      -7.72014      -6.26484
00000          2000          4000   -0.00287856   0.000104661      -11.2297    -0.0553754      0.119712      0.880288   5.89214e-12      -7.40062      -6.17528
00000          2000          5000   -0.00169956   4.34895e-05      -11.1229    -0.0706325      0.150101      0.849899   7.53462e-12      -7.14315      -6.08712
00000          2000          6000  -4.20251e-05  -8.23593e-06      -11.0205    -0.0859225      0.179502      0.820498   9.53844e-12      -6.90083      -6.00038
00000          2000          7000   0.000173238  -8.15876e-05      -10.9337     -0.102384       0.21002       0.78998   1.16484e-11      -6.68806      -5.91505
00000          2000          8000   6.60514e-05  -3.47045e-05       -10.859     -0.119924       0.24129       0.75871   1.38363e-11      -6.49745      -5.83112
00000          2000          9000  -6.17745e-05   3.12196e-05      -10.7939     -0.138458      0.272987      0.727013   1.60738e-11      -6.32423       -5.7486
00000          2000         10000  -4.33929e-05  -7.75992e-05      -10.7367     -0.157905      0.304823      0.695177   1.83344e-11      -6.16508       -5.6675
00000          2000         11000  -3.02375e-05  -3.51772e-05      -10.6863     -0.178184      0.336538      0.663462   2.05936e-11      -6.01761      -5.58781
00000          2000         12000   4.04187e-05  -1.55191e-05      -10.6415     -0.199216      0.367902      0.632098   2.28299e-11      -5.87999      -5.50952
00000          2000         13000   4.23081e-05   7.27708e-06      -10.6016     -0.220917      0.398712      0.601288   2.50254e-11       -5.7508      -5.43264
00000          2000         14000  -3.09054e-07  -1.20749e-05       -10.566     -0.243208      0.428795      0.571205   2.71652e-11       -5.6289      -5.35718
00000          2000         15000  -1.65685e-05  -1.97526e-05      -10.5341     -0.266007      0.458007      0.541993   2.92381e-11      -5.51338      -5.28312
00000          2000         16000   9.60693e-06  -2.63909e-06      -10.5053     -0.289233      0.486232      0.513768   3.12358e-11      -5.40346      -5.21048
00000          2000         17000   -0.00204032   -0.00066762      -10.4795     -0.312812      0.513382      0.486618    3.3153e-11       -5.2985      -5.13924
00000          2000         18000   1.53208e-06   3.59159e-06      -10.4561     -0.336669      0.539393      0.460607   3.49864e-11      -5.19796      -5.06942
00000          2000         19000   -4.3886e-06   2.66606e-06      -10.4349     -0.360739      0.564226      0.435774   3.67353e-11      -5.10137        -5.001
00000          2000         20000   2.24328e-06  -9.37245e-07      -10.4157     -0.384959      0.587863      0.412137      3.84e-11      -5.00834        -4.934
00000          2000         21000   -0.00646877   -0.00712872      -10.3981     -0.409273      0.610303      0.389697   3.99824e-11      -4.91852      -4.86841
00000          2000         22000    0.00848707    0.00645869      -10.3821     -0.433631      0.631558      0.368442   4.14851e-11      -4.83161      -4.80422
00000          2000         23000   -0.00896192   -0.00464399      -10.3674     -0.457991      0.651655      0.348345   4.29116e-11      -4.74735      -4.74144
