00000          1000          5000   2.07615e-05   1.47201e-05  -0.000277002  -9.65815e-05      0.655502      0.325274     0.0116121    0.00418897   5.66673e-22    0.00342351      -16.7629      -16.7942
00000          1000          6000   3.97307e-06   3.63552e-07  -3.35065e-06  -1.16661e-06      0.659535      0.327762    0.00733261    0.00312671   5.53353e-22    0.00224346      -16.5441      -16.6208
00000          1000          7000   0.000537389    -4.074e-05   -0.00604567    -0.0023273      0.661824      0.329275    0.00491135    0.00242168   5.45966e-22     0.0015685      -16.3451      -16.4501
00000          1000          8000   8.08044e-07   1.48471e-06  -9.76379e-08   4.09636e-07      0.663234      0.330266    0.00343119    0.00192406   5.41871e-22    0.00114551      -16.1602      -16.2822
00000          1000          9000   7.04755e-05   9.16855e-07    0.00105622  -0.000904186      0.664154      0.330951    0.00247441    0.00155771   5.39776e-22   0.000863399      -15.9859      -16.1172
00000          1000         10000   -0.00025146   0.000303966    0.00153207   7.84386e-05       0.66478      0.331444    0.00182943     0.0012796   5.38972e-22   0.000666569      -15.8202       -15.955
00000          1000         11000  -0.000335457   0.000337253  -0.000444217  -0.000168823      0.665222       0.33181    0.00138016    0.00106349   5.39037e-22    0.00052446      -15.6614      -15.7956
00000          1000         12000   5.98503e-05   0.000119365  -0.000236114  -0.000143534      0.665542      0.332088    0.00105883   0.000892417   5.39705e-22   0.000419064      -15.5084       -15.639
00000          1000         13000  -0.000208623  -0.000126251    0.00118722   0.000517601      0.665778      0.332304   0.000823941   0.000754958     5.408e-22   0.000339177      -15.3605      -15.4853
00000          1000         14000  -0.000205073  -6.10996e-05   3.45481e-05   1.56913e-05      0.665956      0.332474   0.000649063   0.000643124   5.42199e-22   0.000277527       -15.217      -15.3344
00000          1000         15000   0.000139257   0.000161866    0.00106629   0.000386191      0.666093       0.33261     0.0005168   0.000551176   5.43816e-22   0.000229224      -15.0773      -15.1862
00000          1000         16000   2.66301e-05   0.000126349   0.000271253   0.000344806      0.666199       0.33272   0.000415393   0.000474891   5.45589e-22   0.000190884      -14.9411       -15.041
00000          1000         17000  -2.60298e-06   9.51183e-06  -5.33025e-05  -1.02466e-05      0.666282       0.33281   0.000336707   0.000411101   5.47469e-22   0.000160108      -14.8079      -14.8985
00000          1000         18000  -7.70038e-06   1.48886e-06   2.99003e-05  -7.78801e-05      0.666348      0.332884   0.000274999   0.000357391   5.49423e-22    0.00013516      -14.6776      -14.7588
00000          1000         19000  -1.56787e-05  -9.41071e-06   3.95979e-05  -1.90031e-05      0.666401      0.332946   0.000226144   0.000311888   5.51422e-22   0.000114759      -14.5499       -14.622
00000          1000         20000   1.27175e-05  -9.97532e-07   8.64967e-05   3.26793e-05      0.666444      0.332998   0.000187132   0.000273128   5.53446e-22   9.79465e-05      -14.4245       -14.488
00000          1000         21000   4.54412e-05   1.33758e-05    6.5841e-05   3.57629e-05      0.666479      0.333041   0.000155738   0.000239947   5.55478e-22   8.39935e-05      -14.3013      -14.3568
00000          1000         22000   9.21624e-05   3.02516e-05  -0.000148274  -7.91692e-05      0.666507      0.333078   0.000130294   0.000211414   5.57506e-22   7.23406e-05      -14.1801      -14.2284
00000          1000         23000  -4.09714e-05  -2.48971e-05  -8.91228e-05  -0.000112264      0.666531       0.33311   0.000109538   0.000186778   5.59518e-22   6.25525e-05      -14.0609      -14.1029
00000          1000         24000  -3.18426e-05  -4.51597e-05   7.97167e-05    2.1077e-05      0.666551      0.333137   9.25046e-05   0.000165426   5.61508e-22   5.42875e-05      -13.9433      -13.9802
00000          1000         25000   5.08828e-05   2.13448e-05   4.00229e-05   1.72594e-05      0.666567       0.33316   7.84491e-05   0.000146857   5.63467e-22   4.72748e-05      -13.8275      -13.8603
