00000          2000          5000  -3.47607e-06   1.56838e-06  -3.83501e-07  -1.10405e-06     0.0990235     0.0112374      0.268621      0.232556   5.64087e-13      0.388562      -8.26893      -6.08712
00000          2000          6000    -0.0111862  -6.88636e-05  -0.000547803  -0.000178174      0.106298     0.0132923       0.29123      0.222964   6.98096e-13      0.366216      -8.03061      -6.00038
00000          2000          7000   -0.00179918  -5.17789e-05  -0.000314301  -0.000166495      0.116548     0.0157091      0.307553      0.215107   8.51801e-13      0.345084      -7.81364      -5.91505
00000          2000          8000  -0.000462168   7.49284e-05   5.60015e-05   -2.5873e-05      0.129313     0.0185437      0.318876      0.208498   1.02813e-12      0.324769      -7.61207      -5.83112
00000          2000          9000  -0.000349729   8.47652e-06  -7.92553e-05  -0.000176545      0.144568     0.0218855      0.325749      0.202865   1.23116e-12      0.304933      -7.42176       -5.7486
00000          2000         10000   -0.00018954  -2.15818e-05  -0.000473262  -1.76777e-06      0.162536     0.0258633      0.328296      0.198038   1.46636e-12      0.285267      -7.23962       -5.6675
00000          2000         11000   -9.8065e-05   0.000127754   0.000143967  -6.51618e-05      0.183637     0.0306584      0.326341      0.193895   1.74103e-12      0.265469      -7.06313      -5.58781
00000          2000         12000  -0.000461673   0.000100725   1.74225e-05  -0.000449818      0.208471     0.0365255      0.319452      0.190324   2.06479e-12      0.245227      -6.89016      -5.50952
00000          2000         13000  -5.83143e-05  -0.000477385   0.000799168   0.000574444      0.237789     0.0438171      0.306984      0.187188   2.45004e-12      0.224222      -6.71879      -5.43264
00000          2000         14000   -0.00125906  -0.000814056  -5.27058e-05  -0.000580822       0.27234     0.0529926      0.288212       0.18427   2.91141e-12      0.202185      -6.54743      -5.35718
00000          2000         15000  -0.000208848   0.000197273  -0.000173792     0.0003745      0.312389     0.0645456      0.262782      0.181194   3.46175e-12       0.17909       -6.3754      -5.28312
00000          2000         16000  -0.000735369  -0.000236135   0.000113755   1.18149e-05      0.356722     0.0787184       0.23167      0.177391   4.10091e-12      0.155498      -6.20403      -5.21048
00000          2000         17000   8.26209e-05   0.000320154  -0.000280214  -0.000101681      0.401904     0.0950418      0.197996      0.172293    4.8016e-12      0.132766      -6.03742      -5.13924
00000          2000         18000  -3.71098e-05   3.42598e-05   -8.6548e-05  -0.000212259      0.443609      0.112299      0.165918      0.165728   5.51422e-12      0.112446      -5.88055      -5.06942
00000          2000         19000  -2.15937e-05  -3.89362e-05  -2.00538e-05  -2.75404e-05      0.479208      0.129233      0.138188      0.158038    6.1949e-12     0.0953334      -5.73607        -5.001
00000          2000         20000   1.05161e-05   1.41659e-05  -5.37501e-05  -1.71117e-05      0.508368      0.145103      0.115435      0.149752   6.82196e-12     0.0813419      -5.60377        -4.934
00000          2000         21000   1.89757e-05   1.14853e-05   6.71156e-06   4.59899e-06       0.53194      0.159649      0.097119      0.141311   7.39081e-12     0.0699805      -5.48205      -4.86841
00000          2000         22000  -3.45625e-06   6.56722e-06    1.0464e-05   3.89395e-06      0.551022      0.172864     0.0823977      0.133004   7.90463e-12     0.0607124      -5.36911      -4.80422
00000          2000         23000  -5.96826e-06   3.51074e-06  -1.01607e-05  -1.14991e-05      0.566587       0.18484     0.0704934      0.124995   8.36904e-12     0.0530838       -5.2634      -4.74144
00000          2000         24000  -1.31788e-05   3.13577e-06   1.31666e-05   9.50028e-06      0.579405        0.1957     0.0607814      0.117373   8.78983e-12     0.0467411      -5.16368      -4.68008
00000          2000         25000  -4.01448e-06  -1.54514e-06  -7.47883e-06  -2.21829e-06      0.590063      0.205562     0.0527823      0.110177    9.1723e-12      0.041415      -5.06899      -4.62013
00000          2000         26000   3.62659e-07  -3.77375e-06  -3.85559e-06   6.54109e-07       0.59901      0.214538     0.0461326      0.103418     9.521e-12     0.0369015      -4.97856      -4.56158
