Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),    tephroite,     fayalite,   co-olivine,   ni-olivine, monticellite,   forsterite
930,1071.00,0.000,-9.894,5.2055,3.5446,36.3203,0.0000,0.0000,0.0000,0.0000,30.8488,2.9918,29.4220,0.0000,0.0000,0.4170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-70.260,-54.493,11.731,1.469,5.934,0.034886,0.355152,0.000000,0.000000,0.012301,0.597661
931,1070.00,0.000,-9.908,5.1463,3.5459,36.3050,0.0000,0.0000,0.0000,0.0000,30.8776,3.0465,29.3551,0.0000,0.0000,0.4159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-69.405,-53.836,11.591,1.451,5.864,0.035537,0.355634,0.000000,0.000000,0.012274,0.596555
932,1069.00,0.000,-9.921,5.0883,3.5472,36.2897,0.0000,0.0000,0.0000,0.0000,30.9060,3.1014,29.2882,0.0000,0.0000,0.4148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-68.567,-53.193,11.455,1.434,5.795,0.036193,0.356111,0.000000,0.000000,0.012246,0.595450
933,1068.00,0.000,-9.935,5.0314,3.5486,36.2744,0.0000,0.0000,0.0000,0.0000,30.9339,3.1566,29.2214,0.0000,0.0000,0.4137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-67.747,-52.563,11.322,1.418,5.727,0.036853,0.356583,0.000000,0.000000,0.012219,0.594345
934,1067.00,0.000,-9.948,4.9756,3.5499,36.2591,0.0000,0.0000,0.0000,0.0000,30.9613,3.2122,29.1548,0.0000,0.0000,0.4126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-66.942,-51.945,11.191,1.402,5.661,0.037518,0.357050,0.000000,0.000000,0.012191,0.593241
935,1066.00,0.000,-9.962,4.9210,3.5512,36.2439,0.0000,0.0000,0.0000,0.0000,30.9884,3.2681,29.0881,0.0000,0.0000,0.4115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-66.153,-51.339,11.062,1.386,5.596,0.038187,0.357512,0.000000,0.000000,0.012164,0.592137
936,1065.00,0.000,-9.976,4.8673,3.5525,36.2286,0.0000,0.0000,0.0000,0.0000,31.0152,3.3244,29.0215,0.0000,0.0000,0.4104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.380,-50.745,10.936,1.370,5.532,0.038861,0.357971,0.000000,0.000000,0.012136,0.591031
937,1064.00,0.000,-9.989,4.8147,3.5539,36.2133,0.0000,0.0000,0.0000,0.0000,31.0415,3.3810,28.9548,0.0000,0.0000,0.4093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-64.621,-50.163,10.813,1.355,5.470,0.039540,0.358427,0.000000,0.000000,0.012108,0.589925
938,1063.00,0.000,-10.003,4.7630,3.5552,36.1981,0.0000,0.0000,0.0000,0.0000,31.0676,3.4380,28.8882,0.0000,0.0000,0.4082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-63.876,-49.591,10.691,1.340,5.409,0.040223,0.358879,0.000000,0.000000,0.012081,0.588817
939,1062.00,0.000,-10.017,4.7122,3.5565,36.1828,0.0000,0.0000,0.0000,0.0000,31.0934,3.4954,28.8214,0.0000,0.0000,0.4070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-63.145,-49.029,10.572,1.325,5.349,0.040911,0.359329,0.000000,0.000000,0.012053,0.587707
940,1061.00,0.000,-10.030,4.6624,3.5579,36.1675,0.0000,0.0000,0.0000,0.0000,31.1189,3.5531,28.7546,0.0000,0.0000,0.4059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-62.426,-48.478,10.455,1.310,5.289,0.041605,0.359776,0.000000,0.000000,0.012025,0.586594
941,1060.00,0.000,-10.044,4.6135,3.5592,36.1522,0.0000,0.0000,0.0000,0.0000,31.1442,3.6112,28.6876,0.0000,0.0000,0.4048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-61.721,-47.936,10.340,1.296,5.231,0.042303,0.360220,0.000000,0.000000,0.011998,0.585478
942,1059.00,0.000,-10.058,4.5653,3.5605,36.1368,0.0000,0.0000,0.0000,0.0000,31.1692,3.6697,28.6205,0.0000,0.0000,0.4037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-61.028,-47.404,10.227,1.282,5.174,0.043007,0.360663,0.000000,0.000000,0.011970,0.584359
943,1058.00,0.000,-10.072,4.5181,3.5619,36.1214,0.0000,0.0000,0.0000,0.0000,31.1940,3.7287,28.5532,0.0000,0.0000,0.4026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-60.347,-46.881,10.116,1.268,5.118,0.043716,0.361104,0.000000,0.000000,0.011943,0.583237
944,1057.00,0.000,-10.085,4.4716,3.5632,36.1060,0.0000,0.0000,0.0000,0.0000,31.2187,3.7880,28.4858,0.0000,0.0000,0.4015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-59.678,-46.367,10.007,1.255,5.063,0.044431,0.361544,0.000000,0.000000,0.011915,0.582110
945,1056.00,0.000,-10.099,4.4259,3.5646,36.0905,0.0000,0.0000,0.0000,0.0000,31.2432,3.8478,28.4181,0.0000,0.0000,0.4004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-59.020,-45.862,9.900,1.242,5.009,0.045151,0.361983,0.000000,0.000000,0.011888,0.580978
946,1055.00,0.000,-10.113,4.3809,3.5659,36.0750,0.0000,0.0000,0.0000,0.0000,31.2675,3.9079,28.3502,0.0000,0.0000,0.3994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-58.373,-45.365,9.795,1.229,4.956,0.045877,0.362420,0.000000,0.000000,0.011861,0.579842
947,1054.00,0.000,-10.127,4.3367,3.5673,36.0594,0.0000,0.0000,0.0000,0.0000,31.2917,3.9686,28.2821,0.0000,0.0000,0.3983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.737,-44.876,9.691,1.216,4.903,0.046609,0.362858,0.000000,0.000000,0.011833,0.578700
948,1053.00,0.000,-10.141,4.2933,3.5686,36.0438,0.0000,0.0000,0.0000,0.0000,31.3158,4.0296,28.2137,0.0000,0.0000,0.3972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.111,-44.395,9.589,1.203,4.852,0.047347,0.363294,0.000000,0.000000,0.011806,0.577553
949,1052.00,0.000,-10.155,4.2505,3.5700,36.0281,0.0000,0.0000,0.0000,0.0000,31.3397,4.0911,28.1450,0.0000,0.0000,0.3961,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-56.496,-43.922,9.489,1.191,4.801,0.048090,0.363731,0.000000,0.000000,0.011779,0.576400
950,1051.00,0.000,-10.169,4.2084,3.5714,36.0123,0.0000,0.0000,0.0000,0.0000,31.3636,4.1531,28.0760,0.0000,0.0000,0.3950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.890,-43.456,9.390,1.178,4.751,0.048840,0.364168,0.000000,0.000000,0.011752,0.575240
951,1050.00,0.000,-10.183,4.1669,3.5727,35.9964,0.0000,0.0000,0.0000,0.0000,31.3874,4.2155,28.0067,0.0000,0.0000,0.3939,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.294,-42.998,9.293,1.166,4.702,0.049595,0.364605,0.000000,0.000000,0.011726,0.574074
952,1049.00,0.000,-10.197,4.1261,3.5741,35.9805,0.0000,0.0000,0.0000,0.0000,31.4112,4.2783,27.9371,0.0000,0.0000,0.3929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-54.707,-42.547,9.197,1.154,4.654,0.050357,0.365042,0.000000,0.000000,0.011699,0.572902
953,1048.00,0.000,-10.211,4.0860,3.5755,35.9645,0.0000,0.0000,0.0000,0.0000,31.4349,4.3416,27.8671,0.0000,0.0000,0.3918,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-54.129,-42.102,9.103,1.143,4.606,0.051125,0.365480,0.000000,0.000000,0.011672,0.571722
954,1047.00,0.000,-10.225,4.0465,3.5769,35.9485,0.0000,0.0000,0.0000,0.0000,31.4585,4.4054,27.7968,0.0000,0.0000,0.3908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-53.561,-41.665,9.011,1.131,4.559,0.051900,0.365918,0.000000,0.000000,0.011646,0.570536
955,1046.00,0.000,-10.239,4.0076,3.5783,35.9323,0.0000,0.0000,0.0000,0.0000,31.4822,4.4697,27.7261,0.0000,0.0000,0.3897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-53.001,-41.235,8.919,1.120,4.513,0.052680,0.366358,0.000000,0.000000,0.011620,0.569342
956,1045.00,0.000,-10.253,3.9693,3.5797,35.9161,0.0000,0.0000,0.0000,0.0000,31.5058,4.5344,27.6550,0.0000,0.0000,0.3886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-52.450,-40.811,8.830,1.109,4.468,0.053468,0.366799,0.000000,0.000000,0.011594,0.568140
957,1044.00,0.000,-10.267,3.9316,3.5811,35.8997,0.0000,0.0000,0.0000,0.0000,31.5294,4.5997,27.5836,0.0000,0.0000,0.3876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-51.907,-40.393,8.741,1.098,4.423,0.054261,0.367240,0.000000,0.000000,0.011568,0.566931
958,1043.00,0.000,-10.281,3.8944,3.5825,35.8833,0.0000,0.0000,0.0000,0.0000,31.5530,4.6653,27.5118,0.0000,0.0000,0.3865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-51.372,-39.982,8.654,1.087,4.379,0.055061,0.367684,0.000000,0.000000,0.011542,0.565713
959,1042.00,0.000,-10.295,3.8578,3.5840,35.8668,0.0000,0.0000,0.0000,0.0000,31.5766,4.7315,27.4395,0.0000,0.0000,0.3855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-50.846,-39.577,8.568,1.076,4.336,0.055868,0.368128,0.000000,0.000000,0.011516,0.564488
960,1041.00,0.000,-10.309,3.8218,3.5854,35.8502,0.0000,0.0000,0.0000,0.0000,31.6003,4.7981,27.3669,0.0000,0.0000,0.3845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-50.328,-39.179,8.484,1.066,4.293,0.056681,0.368574,0.000000,0.000000,0.011490,0.563255
961,1040.00,0.000,-10.323,3.7572,3.5877,35.8216,0.0000,0.0000,0.0000,0.0000,31.6362,4.9171,27.2411,0.0000,0.0000,0.3840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.410,-38.464,8.336,1.047,4.217,0.058133,0.369289,0.000000,0.000000,0.011484,0.561094
962,1039.00,0.000,-10.337,3.6848,3.5904,35.7882,0.0000,0.0000,0.0000,0.0000,31.6772,5.0565,27.0943,0.0000,0.0000,0.3837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-48.381,-37.662,8.170,1.026,4.132,0.059837,0.370112,0.000000,0.000000,0.011486,0.558565
963,1038.00,0.000,-10.352,3.6170,3.5931,35.7553,0.0000,0.0000,0.0000,0.0000,31.7179,5.1940,26.9495,0.0000,0.0000,0.3833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-47.418,-36.911,8.014,1.007,4.052,0.061520,0.370928,0.000000,0.000000,0.011487,0.556065
964,1037.00,0.000,-10.366,3.5535,3.5957,35.7228,0.0000,0.0000,0.0000,0.0000,31.7581,5.3296,26.8065,0.0000,0.0000,0.3830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-46.515,-36.206,7.868,0.988,3.977,0.063183,0.371736,0.000000,0.000000,0.011487,0.553593
965,1036.00,0.000,-10.380,3.4938,3.5983,35.6907,0.0000,0.0000,0.0000,0.0000,31.7979,5.4633,26.6655,0.0000,0.0000,0.3826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-45.664,-35.543,7.731,0.971,3.907,0.064827,0.372536,0.000000,0.000000,0.011487,0.551150
966,1035.00,0.000,-10.394,3.4376,3.6009,35.6591,0.0000,0.0000,0.0000,0.0000,31.8372,5.5952,26.5263,0.0000,0.0000,0.3823,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-44.862,-34.918,7.602,0.955,3.841,0.066451,0.373328,0.000000,0.000000,0.011485,0.548735
967,1034.00,0.000,-10.409,3.3846,3.6034,35.6278,0.0000,0.0000,0.0000,0.0000,31.8760,5.7254,26.3889,0.0000,0.0000,0.3819,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-44.105,-34.327,7.480,0.939,3.778,0.068057,0.374111,0.000000,0.000000,0.011483,0.546349
968,1033.00,0.000,-10.423,3.3344,3.6059,35.5970,0.0000,0.0000,0.0000,0.0000,31.9143,5.8539,26.2534,0.0000,0.0000,0.3814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-43.387,-33.768,7.364,0.925,3.719,0.069644,0.374885,0.000000,0.000000,0.011480,0.543991
969,1032.00,0.000,-10.437,3.2869,3.6084,35.5666,0.0000,0.0000,0.0000,0.0000,31.9521,5.9806,26.1197,0.0000,0.0000,0.3810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-42.706,-33.238,7.255,0.911,3.663,0.071213,0.375650,0.000000,0.000000,0.011477,0.541660
970,1031.00,0.000,-10.452,3.2418,3.6109,35.5366,0.0000,0.0000,0.0000,0.0000,31.9894,6.1058,25.9877,0.0000,0.0000,0.3805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-42.059,-32.734,7.151,0.898,3.609,0.072765,0.376405,0.000000,0.000000,0.011473,0.539357
971,1030.00,0.000,-10.466,3.1989,3.6133,35.5070,0.0000,0.0000,0.0000,0.0000,32.0261,6.2294,25.8575,0.0000,0.0000,0.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-41.444,-32.255,7.051,0.885,3.558,0.074300,0.377151,0.000000,0.000000,0.011468,0.537081
972,1029.00,0.000,-10.481,3.1770,3.6147,35.4907,0.0000,0.0000,0.0000,0.0000,32.0487,6.2953,25.7863,0.0000,0.0000,0.3790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-41.124,-32.010,6.999,0.879,3.532,0.075121,0.377591,0.000000,0.000000,0.011441,0.535847
