Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),       albite,    anorthite,     sanidine
938,1063.00,0.000,-10.003,49.2361,2.6089,56.6438,0.0000,27.2884,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2962,5.4328,1.3388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-838.421,-681.730,117.271,18.872,60.019,0.474453,0.448626,0.076922
939,1062.00,0.000,-10.017,49.3989,2.6088,56.6659,0.0000,27.2694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2753,5.4321,1.3574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-841.029,-683.992,117.618,18.936,60.210,0.474390,0.447620,0.077991
940,1061.00,0.000,-10.030,49.5586,2.6086,56.6873,0.0000,27.2508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2550,5.4310,1.3759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-843.585,-686.212,117.957,18.998,60.396,0.474301,0.446642,0.079057
941,1060.00,0.000,-10.044,49.7153,2.6085,56.7080,0.0000,27.2327,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2352,5.4297,1.3944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-846.088,-688.391,118.289,19.059,60.579,0.474188,0.445691,0.080121
942,1059.00,0.000,-10.058,49.8691,2.6084,56.7280,0.0000,27.2150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2160,5.4281,1.4129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-848.541,-690.530,118.613,19.119,60.759,0.474052,0.444766,0.081182
943,1058.00,0.000,-10.072,50.0202,2.6082,56.7474,0.0000,27.1978,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1973,5.4262,1.4313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-850.946,-692.631,118.930,19.178,60.934,0.473894,0.443867,0.082239
944,1057.00,0.000,-10.085,50.1685,2.6081,56.7662,0.0000,27.1811,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1790,5.4241,1.4496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-853.303,-694.695,119.241,19.235,61.107,0.473715,0.442992,0.083293
945,1056.00,0.000,-10.099,50.3141,2.6080,56.7844,0.0000,27.1647,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1613,5.4218,1.4678,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-855.616,-696.724,119.544,19.292,61.276,0.473516,0.442141,0.084343
946,1055.00,0.000,-10.113,50.4573,2.6079,56.8021,0.0000,27.1487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1440,5.4192,1.4860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-857.884,-698.717,119.841,19.348,61.442,0.473299,0.441313,0.085388
947,1054.00,0.000,-10.127,50.5979,2.6078,56.8191,0.0000,27.1332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1272,5.4164,1.5041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-860.109,-700.676,120.132,19.403,61.605,0.473064,0.440507,0.086429
948,1053.00,0.000,-10.141,50.7362,2.6077,56.8357,0.0000,27.1180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1108,5.4135,1.5221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-862.293,-702.603,120.416,19.457,61.765,0.472811,0.439723,0.087466
949,1052.00,0.000,-10.155,50.8721,2.6076,56.8517,0.0000,27.1031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0948,5.4103,1.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-864.436,-704.497,120.695,19.509,61.922,0.472544,0.438959,0.088497
950,1051.00,0.000,-10.169,51.0057,2.6075,56.8672,0.0000,27.0887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0793,5.4070,1.5579,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-866.540,-706.361,120.968,19.561,62.077,0.472261,0.438216,0.089523
951,1050.00,0.000,-10.183,51.1371,2.6074,56.8823,0.0000,27.0746,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0641,5.4035,1.5756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-868.606,-708.194,121.234,19.613,62.228,0.471964,0.437493,0.090543
952,1049.00,0.000,-10.197,51.2663,2.6073,56.8968,0.0000,27.0608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0493,5.3998,1.5932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-870.634,-709.998,121.496,19.663,62.377,0.471654,0.436788,0.091558
953,1048.00,0.000,-10.211,51.3934,2.6072,56.9109,0.0000,27.0474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0350,5.3960,1.6107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-872.625,-711.773,121.752,19.712,62.523,0.471332,0.436102,0.092566
954,1047.00,0.000,-10.225,51.5184,2.6071,56.9246,0.0000,27.0342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0209,5.3921,1.6281,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-874.581,-713.519,122.002,19.761,62.667,0.470999,0.435435,0.093567
955,1046.00,0.000,-10.239,51.6414,2.6070,56.9379,0.0000,27.0214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0073,5.3881,1.6454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-876.502,-715.239,122.248,19.809,62.808,0.470654,0.434785,0.094561
956,1045.00,0.000,-10.253,51.7624,2.6069,56.9507,0.0000,27.0089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9940,5.3839,1.6625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-878.389,-716.931,122.488,19.856,62.947,0.470300,0.434152,0.095548
957,1044.00,0.000,-10.267,51.8815,2.6069,56.9631,0.0000,26.9967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9810,5.3796,1.6795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-880.242,-718.596,122.724,19.902,63.083,0.469937,0.433535,0.096527
958,1043.00,0.000,-10.281,51.9986,2.6068,56.9752,0.0000,26.9848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9684,5.3753,1.6964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-882.062,-720.236,122.954,19.947,63.217,0.469566,0.432935,0.097499
959,1042.00,0.000,-10.295,52.1138,2.6067,56.9868,0.0000,26.9732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9561,5.3708,1.7131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-883.849,-721.849,123.180,19.992,63.348,0.469187,0.432351,0.098462
960,1041.00,0.000,-10.309,52.2272,2.6067,56.9981,0.0000,26.9619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9441,5.3663,1.7297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-885.605,-723.438,123.401,20.036,63.477,0.468802,0.431782,0.099416
961,1040.00,0.000,-10.323,52.2363,2.6068,56.9897,0.0000,26.9677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9509,5.3627,1.7290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-885.637,-723.632,123.371,20.038,63.482,0.468501,0.432117,0.099382
961,1040.00,0.000,-10.323,0.1902,2.5076,64.5696,0.0000,19.8697,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3263,3.6458,10.5886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.140,-2.552,0.448,0.076,0.227,0.321354,0.064601,0.614045
962,1039.00,0.000,-10.337,52.2025,2.6070,56.9733,0.0000,26.9805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9652,5.3597,1.7213,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-884.963,-723.255,123.239,20.024,63.435,0.468247,0.432817,0.098936
962,1039.00,0.000,-10.337,0.4462,2.5075,64.5738,0.0000,19.8634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3201,3.6387,10.6040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.364,-5.987,1.050,0.178,0.533,0.320737,0.064301,0.614962
963,1038.00,0.000,-10.352,52.1699,2.6072,56.9574,0.0000,26.9929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9792,5.3569,1.7136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-884.306,-722.891,123.110,20.010,63.390,0.468005,0.433499,0.098496
963,1038.00,0.000,-10.352,0.6861,2.5075,64.5781,0.0000,19.8571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3139,3.6317,10.6192,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.322,-9.206,1.614,0.274,0.819,0.320131,0.064003,0.615866
964,1037.00,0.000,-10.366,52.1383,2.6074,56.9419,0.0000,27.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9929,5.3542,1.7060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-883.667,-722.541,122.983,19.996,63.345,0.467774,0.434164,0.098062
964,1037.00,0.000,-10.366,0.9114,2.5075,64.5823,0.0000,19.8509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3078,3.6248,10.6342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.038,-12.231,2.143,0.363,1.088,0.319535,0.063708,0.616757
965,1036.00,0.000,-10.380,52.1076,2.6077,56.9267,0.0000,27.0170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0062,5.3516,1.6985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-883.044,-722.204,122.858,19.983,63.302,0.467553,0.434814,0.097634
965,1036.00,0.000,-10.380,1.1235,2.5075,64.5865,0.0000,19.8448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3018,3.6180,10.6490,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-18.534,-15.078,2.640,0.448,1.341,0.318947,0.063415,0.617638
966,1035.00,0.000,-10.394,52.0778,2.6079,56.9119,0.0000,27.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0193,5.3491,1.6912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-882.435,-721.878,122.736,19.970,63.260,0.467341,0.435448,0.097211
966,1035.00,0.000,-10.394,1.3236,2.5075,64.5906,0.0000,19.8387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2958,3.6113,10.6636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.829,-17.762,3.109,0.528,1.580,0.318369,0.063125,0.618507
967,1034.00,0.000,-10.409,52.0488,2.6081,56.8975,0.0000,27.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0320,5.3467,1.6839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-881.840,-721.563,122.616,19.957,63.219,0.467138,0.436068,0.096793
967,1034.00,0.000,-10.409,1.5125,2.5074,64.5948,0.0000,19.8326,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2898,3.6047,10.6781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.941,-20.299,3.551,0.603,1.805,0.317798,0.062836,0.619366
968,1033.00,0.000,-10.423,52.0205,2.6083,56.8834,0.0000,27.0511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0445,5.3444,1.6767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-881.258,-721.258,122.497,19.945,63.179,0.466944,0.436675,0.096381
968,1033.00,0.000,-10.423,1.6913,2.5074,64.5989,0.0000,19.8266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2839,3.5982,10.6923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-27.884,-22.700,3.969,0.675,2.018,0.317235,0.062550,0.620214
969,1032.00,0.000,-10.437,51.9930,2.6084,56.8696,0.0000,27.0620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0566,5.3422,1.6696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-880.688,-720.963,122.381,19.933,63.140,0.466759,0.437268,0.095973
969,1032.00,0.000,-10.437,1.8607,2.5074,64.6030,0.0000,19.8207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2780,3.5918,10.7064,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.672,-24.975,4.365,0.742,2.220,0.316680,0.062267,0.621053
970,1031.00,0.000,-10.452,51.9662,2.6086,56.8561,0.0000,27.0726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0686,5.3401,1.6625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-880.130,-720.677,122.266,19.921,63.101,0.466581,0.437849,0.095569
970,1031.00,0.000,-10.452,2.0215,2.5074,64.6071,0.0000,19.8148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2722,3.5855,10.7204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-33.317,-27.135,4.740,0.806,2.412,0.316132,0.061985,0.621883
971,1030.00,0.000,-10.466,51.9400,2.6088,56.8429,0.0000,27.0831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0803,5.3381,1.6556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-879.582,-720.399,122.153,19.909,63.063,0.466411,0.438418,0.095170
971,1030.00,0.000,-10.466,2.1744,2.5074,64.6112,0.0000,19.8089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2664,3.5792,10.7342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-35.829,-29.188,5.096,0.867,2.594,0.315590,0.061705,0.622705
972,1029.00,0.000,-10.481,51.9135,2.6090,56.8336,0.0000,27.0908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0888,5.3375,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-879.029,-720.114,122.040,19.898,63.026,0.466357,0.438832,0.094811
972,1029.00,0.000,-10.481,2.2686,2.5074,64.6154,0.0000,19.8034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2609,3.5740,10.7463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-37.375,-30.454,5.315,0.905,2.706,0.315139,0.061437,0.623425
